fact,rho,s_del,s_surv,margin,r_f
d9f78cc3-6e42-47c2-8cc3-a1398667518e,0.85,,,,False
15dcdb56-fe8c-451c-b6ee-89fe6865805a,0.85,,,,False
d6cf42d3-39be-4d9a-9046-e4ce240aed45,0.85,,,,False
56905fa0-2018-4351-8940-9587ea08bd8f,0.85,,,,False
33d2cbd4-ae81-4f76-a8de-dc8e67c9674c,0.85,,,,False
1c9b16e6-f376-459d-9a10-402e050c38fd,0.85,,,,False
742ac1a3-5a35-4a96-a8dd-bbf00ee82eea,0.85,,,,False
4c19ec53-28f3-4453-a695-9de24833a45d,0.85,,,,False
ecc473cd-8214-46ae-bac0-3200d53dc0b5,0.85,,,,False
34e64a85-7d5b-4118-ac28-baa71541af85,0.85,,,,False
ef5dbdc1-d02b-4c78-b882-37a65f9e9449,0.85,,,,True
76387afa-b0b3-417a-b68f-705b2ae32650,0.85,,,,False
99041e62-58a6-4053-aca3-02a6aa114ca1,0.85,,,,False
0a120aba-521a-493b-82eb-9c21277c1f6b,0.85,,,,False
7ab6409f-06aa-49d2-9c07-c39059d24fcf,0.85,,,,False
13c83a5c-9c50-478c-b6b9-0cd69bbf7b68,0.85,,,,False
07ee5886-0a33-4576-a9ea-47154d844cae,0.85,,,,False
276d0036-8d2d-44c0-a6b6-94def8797665,0.85,,,,False
12d2620d-f3e9-4beb-8497-c497f71e0cbb,0.85,,,,False
11c4ff6c-b67b-4806-b34f-6599de87727a,0.85,,,,False
154e8a75-d06b-439a-b8b4-fe097bced5e2,0.85,,,,False
879fc65c-4e55-47bd-92c0-78d74e799e66,0.85,,,,False
efffb7aa-b84c-47d3-b861-e978487c8dc7,0.85,,,,True
98bdab1a-4a0f-42b4-a333-373e41f05e63,0.85,,,,False
b15d0902-ea80-4b5e-9bb9-2fd509cbde8e,0.85,,,,False
3f64b039-df15-4ead-838b-394a29ab5ff4,0.85,,,,False
bcd86dc5-3152-48cc-93b5-431a6e0c7e5d,0.85,0.8534588813781738,,,True
a71299a5-63f3-4f63-b9ce-2b7face9b0ec,0.85,0.8519434332847595,,,True
f0b5d006-9c8e-4824-9d87-bdd94035c6c0,0.85,,,,False
a597dfcb-2750-440b-a453-814e16009aac,0.85,,,,False
6d724ee5-a945-46cc-9645-cb17a4166f52,0.85,0.8871279358863831,,,True
5f98d69b-9386-4317-8c80-ba4e7f674ecb,0.85,,,,True
7e87b2dc-bdf9-4a0a-ae9b-971b4c88b080,0.85,,,,False
6223eda9-8c60-4ff5-91dc-3f7c02761c96,0.85,,,,False
aa1db7dd-5db8-403b-8fdb-85f6042ec165,0.85,,,,False
356cbd8c-d650-4cba-bb10-5d156cb5ab79,0.85,,,,False
216db5b4-0603-4814-a980-9b9fbaa12eae,0.85,,,,False
ae436a19-03ec-4299-bac1-0e84166a4af2,0.85,,,,False
9a5e38e2-aa95-4b6a-adfd-776c5892da94,0.85,,,,False
6e3ad085-5b1d-48ef-8232-87cf59da114e,0.85,,,,True
e598f727-c5c5-448d-b0f6-039f9bf3568d,0.85,,,,False
15d0841b-5ea3-4b0c-a2b6-3904d33eb171,0.85,,,,False
bbfac47f-4156-4f30-81c4-7060112bcb7b,0.85,,,,False
12fca401-5130-406c-b369-aa3c3d9bca20,0.85,0.881830632686615,,,False
d3e884d7-6953-47b1-b96e-86afdd66c0a2,0.85,,,,False
4dd96c83-3798-49f7-9c92-b44d0a15cd5b,0.85,0.8718667030334473,,,False
dc6917c3-425f-4670-b0cb-880110712184,0.85,0.8595898151397705,,,False
1fb3b83e-f2e2-4b97-9e0d-4108ebf8ef8f,0.85,,,,False
14f53e15-237a-4788-a57b-fa54530b64e0,0.85,,,,False
154bf180-cc0a-4e3c-9a10-d4c7bd227eb5,0.85,,,,False
a4f4177b-f6d7-4416-93af-37d39b5bc16e,0.85,,,,False
3b9c508b-5ad5-4fb5-8abe-5fa665ec8dfc,0.85,,,,True
bc0472aa-fb21-405b-8001-380c73cb9e1f,0.85,,,,False
0624d6d3-c701-473e-b578-07f47fa122c9,0.85,,,,False
c66bb802-7ec0-433d-a0a5-299a4e6a493b,0.85,,,,False
7c1e7c26-9bb0-40fc-b093-21d2cd129561,0.85,,,,False
5e950579-eede-4c88-80e8-7c8dea7c55f6,0.85,,,,False
5e56bc01-931f-469c-8865-71b10e808bed,0.85,,,,False
274ddca0-2b8f-45eb-bf65-51fd43ac7027,0.85,,,,True
4e613784-4620-4c9e-914f-7c6d4b367b2d,0.85,,,,False
7b9516bb-311f-41c7-9549-87e8479b71a2,0.85,,,,False
d7a17968-2322-49ee-93fe-a575271fb350,0.85,,,,False
0bd1c572-f144-4e51-84e1-09a94bd2cbf0,0.85,,,,False
e2d7a392-3332-4215-a9f7-6d68e965e33a,0.85,,,,True
f4f8be81-8f07-444e-91f0-1021cac3d273,0.85,,,,False
726fcbb8-6aea-4ebb-aae9-496b1871c545,0.85,,,,False
4097420d-de0c-4812-8897-7829d091b53b,0.85,,,,False
034f3b06-e138-45ed-8f36-5464adf49ca7,0.85,,,,False
271b93f0-83c6-4270-95ad-7349ebaf5037,0.85,,,,False
f289c132-0df3-4b9a-b0da-7113ee7f5278,0.85,,,,False
273342bb-b7c7-4844-b396-06d38ba7e0f8,0.85,,,,False
846f6bd1-48cb-4968-a11e-54465d87490a,0.85,,,,False
55eb4f61-5d3f-4e36-8ca8-d378bee57205,0.85,0.8778489828109741,,,False
6236d084-cd2c-41f4-b912-fe228faeabb3,0.85,,,,False
d3f5d345-65db-4348-95c2-637c0ca5bd84,0.85,,,,False
f55d80a2-549a-481f-b608-2025ea5c2779,0.85,,,,False
268c29a3-460a-4b63-bf7a-dd508bc13e05,0.85,,,,True
c53d1932-d38d-4132-b607-b44ca48cf8eb,0.85,0.8597328662872314,,,False
8cb0455b-2107-4a11-a17a-555231ddbd1c,0.85,,,,False
54063785-b407-44d1-9168-24b2acffdf99,0.85,,,,False
c0edf58e-47f2-4d72-b06a-7db8ce491a6c,0.85,,,,False
67a16ffa-72f8-481b-8c91-c5d0fc816c88,0.85,,,,False
93c48786-5710-4e96-8223-4963eeca5eef,0.85,,,,False
12fc8f7e-8a42-4ff5-90d3-3715c5ee6071,0.85,,,,False
282bcecd-4fe9-4092-a33e-67afb69f1337,0.85,,,,False
9b306a22-f612-4580-bce7-d03cc55762fc,0.85,,,,False
abc325de-93b8-4ce9-908f-62e238eae413,0.85,,,,False
d1c3a6a5-9639-4599-94e3-c964f741ddc5,0.85,,,,False
89f0bf4d-67d9-4411-9d00-5e735f8fca21,0.85,,,,True
aa1a89f2-33bc-42ef-b7e5-ff87b43e195e,0.85,,,,False
c288708a-0711-4736-a284-908ea49d783a,0.85,,,,False
d21bd289-17f6-461a-8220-6646db266eb9,0.85,,,,False
b1a6d67e-5fe0-43cd-b27c-47e79bd6f727,0.85,,,,False
bc1922af-0b64-404c-9f4a-838439482705,0.85,,,,False
364f529c-1c81-4156-afcc-fc5694400a48,0.85,0.8762551546096802,,,False
3c36aa4c-5839-47e5-841e-c210f65dd269,0.85,,,,False
59c4ecc2-5d59-4809-ac60-73f0973e7e8c,0.85,0.8662994503974915,,,False
afc3af77-c9b4-4ba5-bfc2-b00d43b775eb,0.85,,,,False
d8ee8057-b6c3-4b25-8369-0f0ee429d3a8,0.85,,,,False
010c0387-0d06-46db-bc68-297db5314131,0.85,0.8555408120155334,,,True
dce47365-3fb1-49b7-90a1-ad52446fa109,0.85,,,,False
3827ba3e-b1be-4353-8e6a-3785cc631b61,0.85,,,,False
e0fa070d-199d-42e9-8eec-9c29a4d4aafd,0.85,,,,False
f8898766-eb61-4f34-8704-10825f70c72e,0.85,,,,False
fb028307-f024-4381-a9fe-3acf5d38597c,0.85,,,,False
9ff41fd0-726f-4b14-ba99-7ffc7bf81de9,0.85,,,,False
f22d3f80-9bf1-414d-9e02-fbd6e94a1ec9,0.85,,,,False
a0a26568-1d17-467d-90d3-082857010953,0.85,,,,False
0f94d542-799d-419c-8024-c81ea6d4197e,0.85,,,,False
9b0e8957-4b20-4972-a5cb-6a551c37ed46,0.85,0.8663007616996765,,,False
6f538630-8ae7-4165-a174-2bedf39e2aef,0.85,,,,False
73f6b1f8-9da9-453b-8abc-71b84a0e2f98,0.85,,,,False
0026edee-9c25-43d1-8d45-afb92620c14f,0.85,,,,True
3ced0f07-417d-473b-95c9-b9bb90617561,0.85,,,,False
945c8333-c696-4609-98fe-580ec05cbd68,0.85,,,,False
e79a6916-8a4a-4c62-839c-e8107f8e596f,0.85,,,,False
028c0620-e20e-4617-88e6-9455b2dd31ef,0.85,,,,False
a2175a86-eea6-4699-8256-fdfb5bb566ef,0.85,,,,False
be246af4-322c-40d5-9fdf-f5db17580b44,0.85,,,,False
4e0db5f7-a74a-4f5b-84cb-7206662a0368,0.85,,,,False
6e7234ce-f252-47a2-bc85-861182da5d93,0.85,,,,False
08df03db-66b6-4b9c-b483-15ccb5d0292d,0.85,0.8835767507553101,,,False
45ed8ce5-3974-4688-9386-1152ac82f467,0.85,,,,False
4f9ab54b-5fc4-4f0c-abf4-c4d723a41f55,0.85,,,,False
f43b8dd7-cd6f-4605-bd59-02a6880001be,0.85,,,,False
8d74e584-0013-4c4d-a42f-7158f0f38480,0.85,,,,False
80f2d0a8-9ff3-4636-91cc-160f1edef349,0.85,,,,False
2c640b41-e4df-49ff-b386-bc9daaf27536,0.85,,,,False
86516e1e-3f87-4129-a4ea-2546a9a96d16,0.85,0.9105326533317566,,,False
f3cff6e9-68ad-41bb-ad59-1475b1665ad5,0.85,,,,False
35da6288-7ce8-49b9-8847-c312f60fb05a,0.85,,,,False
4a454cbd-b69e-4786-83ab-8cf823bedd9b,0.85,,,,False
b3f48064-e473-4cb1-ba18-88c97b965af3,0.85,,,,False
47216d54-4e0a-40bd-9825-85dcfa99b158,0.85,,,,False
bcfb69a4-dcb9-49cf-89c4-9f02d8863478,0.85,,,,False
cc559d56-5756-46f3-b1be-3af6e25f23ef,0.85,,,,False
f200a016-8f67-4da7-922c-4743ff0ddf9a,0.85,,,,False
cc0a78a8-6df3-429c-9e73-533497e9e1ba,0.85,,,,False
aa05d1ab-436c-4f09-b3ed-b82d977e0137,0.85,,,,False
edd57ac8-69c6-46ca-ad1e-98fe155a03eb,0.85,,,,False
a9827498-9b05-4058-88eb-b8e8d2ca06d4,0.85,,,,False
acd57aeb-766d-450c-97df-b5578809d109,0.85,,,,False
e98007bd-ba90-4c38-acde-0f85f68a7023,0.85,,,,True
cbd3f570-f18f-4580-b3c1-7f3b7bcecf35,0.85,,,,False
28e73f50-2bc3-4100-8ace-09b7553829d9,0.85,,,,True
45dbfd2d-d0ae-4144-8553-c3d0597ab88b,0.85,,,,False
5b4d041a-ebb7-41f5-b3b0-d183011beec5,0.85,,,,False
36e97110-bcff-4632-bec6-2a7282c511ea,0.85,,,,False
be8a03c1-4347-47ce-9da9-7fb3c6c0ab18,0.85,0.8737891912460327,,,False
bcfe55ab-239a-4b80-adde-bb6ab93e14f4,0.85,,,,False
66cbf2ef-8a94-4469-b690-22fd5aad9127,0.85,,,,False
faf197f3-8c03-4495-8f0f-2c00a0e13368,0.85,,,,False
fbde377b-64ad-440b-bb5f-1c0ad394ec2d,0.85,,,,False
4a1e8672-7817-4287-90b1-8a1e0b01725e,0.85,,,,False
718224ae-6c50-4ce2-98bb-1a3d0076cd14,0.85,,,,False
b213d3d2-839d-4bf2-bf1d-9823c6d67b3a,0.85,0.8524487018585205,,,True
923ca71e-4787-4c81-9c95-41f7766897f4,0.85,,,,False
61a33d9a-6125-4cb3-870d-954d8f391a6e,0.85,0.863465428352356,,,False
3e1a79a6-f511-49b6-bc1a-bbbe52cfbd86,0.85,,,,False
0e35a7ea-e94c-4904-826d-efa38a32cf27,0.85,,,,False
f0744757-303e-4c64-8021-46eefcf6d38c,0.85,0.934373140335083,,,False
bb5047ba-9715-461b-b615-4f53f1216064,0.85,,,,False
b64dd9ce-7c2f-41cf-a6a1-fe30eea84c7b,0.85,,,,False
69077591-664e-480d-8c8c-9e0ec6cf5ce6,0.85,0.8722969889640808,,,False
ba84c557-b389-451d-841c-59bdfb47f8e6,0.85,0.8776885271072388,,,False
863a0e94-7b5d-404f-8765-e011f08f326e,0.85,,,,True
f7186af0-d093-489a-a82a-3d4963a0c9a2,0.85,,,,False
45d9dc4e-7a76-472a-808b-ee1e1ee0f623,0.85,,,,False
12ce1138-3016-4e57-a0e0-de5fd1c24f84,0.85,,,,False
a1f2d843-63ea-43c4-ae99-c937e4771852,0.85,,,,False
7d2fa0f3-37bb-409a-ad97-7ee8eaac5a76,0.85,0.9033925533294678,,,False
f4e01918-ea2d-44b0-85d3-6e129eb8d1e2,0.85,,,,True
35cd1216-7f2e-436e-a6f8-c1cd1029f0d1,0.85,0.8518244624137878,,,False
5e81308a-bef5-4973-8858-aec32299d7b2,0.85,,,,False
5ae6f8e9-a38f-4623-bd1b-8d5bc2558cb8,0.85,,,,False
42f14e7e-4585-4900-b4d6-6aa774a13c23,0.85,0.8979928493499756,,,False
2bd258ac-872b-4366-98d7-6c97dce5d87b,0.85,,,,False
3678a787-55ea-40dd-8b58-bc3416dd6640,0.85,,,,True
20acf7d9-8196-4a5c-b329-0ffa9cd592f9,0.85,,,,False
3d9fcb10-2799-4aa7-8181-197c27cb5f79,0.85,,,,False
f94ca9fb-a956-4dad-aa1e-43a1c91acc9d,0.85,,,,False
30bef721-61b6-480f-b29a-239baf6faa0d,0.85,0.8650549054145813,,,False
3d3cfbca-4648-41b9-9392-b2b4de05dbb0,0.85,0.900073230266571,,,False
f8c445e0-6371-4cf0-b984-eaf988738d53,0.85,0.8702065348625183,,,False
f4dd0995-eaaf-4b3f-9427-99840d5870e0,0.85,,,,False
0a0940b3-801e-4c29-8dcd-40601eb0d4b4,0.85,0.9282753467559814,,,False
d3d244a0-3d01-49e8-8a94-d3e010997d29,0.85,,,,False
f5f69d59-2d1d-4e33-bc00-638cca28abb2,0.85,,,,True
a85fe9d8-9955-45f1-969c-74d852f477b7,0.85,0.8643536567687988,,,True
295ad54f-b1d3-48ff-a119-eb463f3a3e44,0.85,,,,False
a0bd420e-2ec0-4c7c-a063-23da4f51c825,0.85,0.9279433488845825,,,False
09118f2c-c8cf-44dc-a3b1-af0cfa2b6688,0.85,0.9012433290481567,,,False
100b96ed-87f2-4013-8679-ac7941007f58,0.85,,,,True
3cf9d3b8-039e-4a30-8389-dcfda25cc772,0.85,0.8638622164726257,,,False
290784e7-bd86-4738-bbab-d3d12c48205f,0.85,,,,False
4bc1321d-f931-4fa8-a497-dc2bdc4679a9,0.85,,,,False
6ae03781-f336-489e-8c1f-69dd542d78f9,0.85,,,,False
92327ead-7720-4973-8d16-12b7404cf476,0.85,,,,False
fdd93a7c-adc6-4580-bf08-0361905d8be1,0.85,0.8813596367835999,,,False
20b3bf7b-467e-4353-8547-e1ba642bfad2,0.85,,,,False
e220e634-f19a-455d-a10b-4909c065e4c5,0.85,,,,False
153ce07b-1b43-4094-8300-9aa2703efad2,0.85,,,,False
da1ac327-0ffb-4113-af9a-c185db1678dd,0.85,,,,False
f5e7db04-6b5b-41fa-bc7b-254ad8a3a711,0.85,,,,False
d3eb5801-8513-43e4-85ba-395c89d31216,0.85,,,,False
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.85,0.8613883256912231,,,False
1505c787-ebee-431e-94ca-50667870e2b5,0.85,0.8705517053604126,,,False
a10ea4be-fd85-40b3-932c-f18c8f935049,0.85,,,,False
53e07243-be96-4009-9462-5ceb3a372d13,0.85,,,,False
e870750a-d8dc-44b3-856a-7bd15054ad38,0.85,,,,False
bd6593b3-008b-4f9f-b5d2-fa515829ed59,0.85,,,,False
aa3a7b3f-c56f-4839-b95d-49acdbf6a366,0.85,0.8737400770187378,,,False
aba006fc-9ebb-4d81-9057-d3443f973398,0.85,0.87107253074646,,,False
8ec742a1-d6e4-49f5-a0dd-545b2c9f0872,0.85,,,,True
0ebcd893-1a80-4027-adaa-1dfa33e38586,0.85,0.8625786304473877,,,True
0fadfea4-9728-4ea0-a8d6-cac73f763104,0.85,0.8796665668487549,,,False
324dfff1-8bf7-4d07-b6a2-8476a57e8689,0.85,,,,False
69a2c2e3-3c23-431e-89c2-77228ac81add,0.85,0.8584259152412415,,,False
d8517891-6b17-4d39-89de-b070024d9696,0.85,,,,False
57cbf4eb-0f55-4c39-99bb-c4430903ed3a,0.85,0.8944631218910217,,,False
be3c3f69-c866-490a-b155-4085536f5c53,0.85,0.8568125367164612,,,False
16fc38d3-19d4-4bd0-9921-40c912baccb9,0.85,,,,False
dd5e02df-a56f-4dac-aee5-3e8349f7b1e1,0.85,,,,True
03ae58fd-85ce-4cd7-9ec7-99d66db07bac,0.85,,,,False
19d7913c-446f-4cfd-852c-2d9fc1f6c7ba,0.85,0.9150431752204895,,,False
9dfda396-5cbe-4117-9a02-2dd8262deaf1,0.85,,,,False
bccca6b5-c67b-4a0a-a6e4-1ab290e34a8e,0.85,,,,False
3b5b568d-1489-4c2c-8334-56ba2e1146fe,0.85,,,,False
564820c4-68e4-4d8e-9bc5-e69d116323be,0.85,0.8764538764953613,,,False
0b7d95f7-4b21-4eee-9242-0b9b56ff28ca,0.85,,,,False
