fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
zsre-14646,DC Universe,1,1,1,1.0,DC Universe,False,0.0
zsre-14651,Cedda,3,1,1,1.0,Cedda,False,0.0
zsre-14652,Cedda,4,1,1,1.0,Cedda,False,0.0
zsre-14664,Jaguares,4,1,1,0.0,Tinto Brass,False,0.0
zsre-14669,Ricardo Legorreta,3,1,1,0.0,Mario Pani,False,0.0
zsre-14670,Ricardo Legorreta,0,1,1,1.0,Ricardo Legorreta,False,0.0
zsre-14671,Ricardo Legorreta,2,1,1,1.0,Ricardo Legorreta,False,0.0
zsre-14672,Ricardo Legorreta,3,1,1,0.0,Mario Pani,False,0.0
zsre-14675,heart attack,3,1,1,1.0,heart attack,False,0.0
zsre-14676,heart attack,2,1,1,1.0,heart attack,False,0.0
zsre-14677,heart attack,3,1,1,1.0,heart attack,False,0.0
zsre-14683,Informa,1,1,1,1.0,Informa,False,0.0
zsre-14684,Informa,2,1,1,1.0,Informa,False,0.0
zsre-14687,1785,4,1,1,0.0,19 January 1953,False,0.0
zsre-14689,Venus,2,1,1,0.0,Mars,False,0.0
zsre-14694,Venus,0,1,1,0.0,Mars,False,0.0
zsre-14700,Wilhelm Ebstein,1,1,1,1.0,Wilhelm Ebstein,False,0.0
zsre-14701,Wilhelm Ebstein,4,1,1,1.0,Wilhelm Ebstein,False,0.0
zsre-14703,1844,1,1,1,0.0,19 January 1953,False,0.0
zsre-14709,French,0,1,1,1.0,French,False,0.0
zsre-14712,1922,1,1,1,0.0,15 January 1951,False,0.0
zsre-14714,Eastern League,4,1,1,1.0,Eastern League,False,0.0
zsre-14718,Eastern League,2,1,1,0.0,Canadian Soccer League,False,0.0
zsre-14719,Eastern League,2,1,1,1.0,Eastern League,False,0.0
zsre-1472,Hong Kong,0,1,1,0.0,Alberta,False,0.0
zsre-14720,1918,1,1,1,0.0,18 July 1957,False,0.0
zsre-14727,1934,1,1,1,0.0,1998,False,0.0
zsre-14738,12 September 1993,2,1,1,0.0,12 September 1991,False,0.0
zsre-14747,Scorpius,4,1,1,0.0,Centaurus,False,0.0
zsre-14748,1994,4,1,1,0.0,1975,False,0.0
zsre-14763,Ottawa Senators,3,1,1,1.0,Ottawa Senators,False,0.0
zsre-14764,Ottawa Senators,2,1,1,1.0,Ottawa Senators,False,0.0
zsre-14765,historian,3,1,1,0.0,printer,False,0.0
zsre-14770,Eagle-Eye Cherry,1,1,1,0.0,Ronnie Milsap,False,0.0
zsre-14772,Ursa Major,3,1,1,1.0,Ursa Major,False,0.0
zsre-14773,Ursa Major,0,1,1,1.0,Ursa Major,False,0.0
zsre-1479,President of Brazil,3,1,1,0.0,bishop,False,0.0
zsre-14795,Tamar,3,1,1,0.0,Red River,False,0.0
zsre-14796,Tamar,1,1,1,0.0,River Dee,False,0.0
zsre-14797,Tamar,1,1,1,0.0,River Dee,False,0.0
zsre-14806,Ramya Krishnan,2,1,1,0.0,Mahaakshay Chakraborty,False,0.0
zsre-1481,Manchester,2,1,1,0.0,Liverpool,False,0.0
zsre-14813,1497,2,1,1,0.0,19 September 1991,False,0.0
zsre-14836,Robert Cutietta,0,1,1,0.0,Broomstick,False,0.0
zsre-14838,politician,3,1,1,0.0,painter,False,0.0
zsre-14843,Edward Maynard,2,1,1,1.0,Edward Maynard,False,0.0
zsre-14844,Edward Maynard,4,1,1,1.0,Edward Maynard,False,0.0
zsre-14845,Edward Maynard,3,1,1,1.0,Edward Maynard,False,0.0
zsre-14846,22 September 1993,1,1,1,0.0,1999,False,0.0
zsre-14847,24 May 1771,3,1,1,0.0,16 February 1998,False,0.0
zsre-14850,Pavo,0,1,1,1.0,Pavo,False,0.0
zsre-14852,Pavo,4,1,1,1.0,Pavo,False,0.0
zsre-14854,Pavo,2,1,1,1.0,Pavo,False,0.0
zsre-14871,stomach cancer,0,1,1,0.0,heart attack,False,0.0
zsre-14872,James Gregory,3,1,1,1.0,James Gregory,False,0.0
zsre-14873,James Gregory,2,1,1,1.0,James Gregory,False,0.0
zsre-14874,James Gregory,1,1,1,1.0,James Gregory,False,0.0
zsre-14875,12 October 1986,2,1,1,0.0,1944,False,0.0
zsre-14881,CBC Television,1,1,1,1.0,CBC Television,False,0.0
zsre-14893,Mackenzie River,1,1,1,0.0,Pra River,False,0.0
zsre-14897,10 December 1970,3,1,1,0.0,1993,False,0.0
zsre-14900,lung cancer,2,1,1,0.0,stroke,False,0.0
zsre-14903,lung cancer,4,1,1,0.0,heart attack,False,0.0
zsre-14904,Paul Gauguin,3,1,1,0.0,Michelangelo Antonioni,False,0.0
zsre-14906,Monongahela River,1,1,1,0.0,Red River,False,0.0
zsre-14910,Antoine Arnauld,1,1,1,0.0,French,False,0.0
zsre-14912,10 October 1675,3,1,1,0.0,15 February 1983,False,0.0
zsre-14914,Armentières-en-Brie,4,1,1,0.0,Paris,False,0.0
zsre-14916,1886,2,1,1,0.0,1958,False,0.0
zsre-14917,1886,2,1,1,0.0,1958,False,0.0
zsre-1492,Oss,2,1,1,0.0,politician,False,0.0
zsre-14933,C++,0,1,1,0.0,PHP,False,0.0
zsre-14944,French,1,1,1,1.0,French,False,0.0
zsre-14946,French,2,1,1,1.0,French,False,0.0
zsre-14950,Sony,1,1,1,0.0,Winchester Repeating Arms Company,False,0.0
zsre-14959,American Civil War,0,1,1,1.0,American Civil War,False,0.0
zsre-1496,Antarctica,2,1,1,1.0,Antarctica,False,0.0
zsre-14962,murder,0,1,1,1.0,murder,False,1.0
zsre-14963,murder,2,1,1,1.0,murder,False,0.0
zsre-14971,Croatian,3,1,1,0.0,French,False,0.0
zsre-14979,heart attack,0,1,1,1.0,heart attack,False,0.0
zsre-14980,heart attack,0,1,1,1.0,heart attack,False,0.0
zsre-14981,heart attack,1,1,1,1.0,heart attack,False,0.0
zsre-14982,heart attack,3,1,1,1.0,heart attack,False,0.0
zsre-14984,heart attack,2,1,1,1.0,heart attack,False,0.0
zsre-15000,Erlangen,0,1,1,0.0,Berlin,False,0.0
zsre-15001,7 November 2007,2,1,1,1.0,7 November 2007,False,0.0
zsre-15002,7 November 2007,2,1,1,1.0,7 November 2007,False,0.0
zsre-15004,7 November 2007,1,1,1,1.0,7 November 2007,False,0.0
zsre-15005,7 November 2007,1,1,1,1.0,7 November 2007,False,0.0
zsre-15006,Lyra,3,1,1,0.0,Cetus,False,0.0
zsre-15011,Centaurus,0,1,1,1.0,Centaurus,False,0.0
zsre-15012,Centaurus,3,1,1,1.0,Centaurus,False,0.0
zsre-15013,Centaurus,0,1,1,1.0,Centaurus,False,0.0
zsre-1502,1887,4,1,1,0.0,18 July 1957,False,0.0
zsre-15024,American Civil War,4,1,1,1.0,American Civil War,False,0.0
zsre-15026,Rome,3,1,1,0.0,Paris,False,0.0
zsre-15027,breast cancer,2,1,1,1.0,breast cancer,False,0.0
zsre-15028,breast cancer,1,1,1,1.0,breast cancer,False,0.0
zsre-15030,breast cancer,2,1,1,1.0,breast cancer,False,0.0
zsre-15031,breast cancer,0,1,1,1.0,breast cancer,False,0.0
zsre-15045,Horace Jones,0,1,1,1.0,Horace Jones,False,0.0
zsre-15047,Horace Jones,1,1,1,1.0,Horace Jones,False,0.0
zsre-15048,Horace Jones,1,1,1,1.0,Horace Jones,False,0.0
zsre-15051,1881,4,1,1,0.0,10 October 1982,False,0.0
zsre-1506,Malewa River,3,1,1,0.0,Pra River,False,0.0
zsre-1507,Fulvia,0,1,1,1.0,Fulvia,False,0.0
zsre-15078,20 December 1864,1,1,1,0.0,1944,False,0.0
zsre-1509,Fulvia,1,1,1,1.0,Fulvia,False,0.0
zsre-15091,canvas,1,1,1,1.0,canvas,False,0.0
zsre-15092,Vladimir Vagin,2,1,1,0.0,Michael Martchenko,False,0.0
zsre-15095,Vladimir Vagin,4,1,1,0.0,Michael Martchenko,False,0.0
zsre-1510,Fulvia,2,1,1,1.0,Fulvia,False,0.0
zsre-15100,Estudiantes Tecos,3,1,1,0.0,Estadio Félix Capriles,False,0.0
zsre-15104,Muhammad ibn Badlay,2,1,1,0.0,Ziri ibn Manad,False,0.0
zsre-15132,Thales Air Defence,2,1,1,1.0,Thales Air Defence,False,0.0
zsre-15133,Thales Air Defence,4,1,1,1.0,Thales Air Defence,False,0.0
zsre-15134,Thales Air Defence,2,1,1,1.0,Thales Air Defence,False,0.0
zsre-15142,Current TV,0,1,1,0.0,NBC,False,0.0
zsre-15143,Schisandraceae,3,1,1,0.0,Picrodendraceae,False,0.0
zsre-15145,1977,2,1,1,0.0,18 July 1957,False,0.0
zsre-15146,Fosston,4,1,1,0.0,Hamilton,False,0.0
zsre-15147,Fosston,0,1,1,0.0,Houston,False,0.0
zsre-15148,Wesley Ruggles,2,1,1,0.0,Aki Kaurismäki,False,0.0
zsre-15152,United States Department of Homeland Security,1,1,1,1.0,United States Department of Homeland Security,False,0.0
zsre-15153,United States Department of Homeland Security,4,1,1,1.0,United States Department of Homeland Security,False,0.0
zsre-15154,22 February 1760,3,1,1,0.0,21 February 1906,False,0.0
zsre-15155,Lon Chaney,1,1,1,0.0,Bob Baker,False,0.0
zsre-15166,The Church of Jesus Christ of Latter-day Saints,4,1,1,0.0,Columbia Pictures,False,0.0
zsre-15187,lung cancer,0,1,1,0.0,stroke,False,0.0
zsre-1519,John Neville Keynes,2,1,1,1.0,John Neville Keynes,False,0.0
zsre-15199,Sony Pictures Entertainment,4,1,1,0.0,Paramount Pictures,False,0.0
zsre-1520,John Neville Keynes,1,1,1,1.0,John Neville Keynes,False,0.0
zsre-15211,screenwriter,0,1,1,0.0,novelist,False,0.0
zsre-15215,4 February 1818,3,1,1,0.0,17 December 1927,False,0.0
zsre-15222,Norway,0,1,1,0.0,Sweden,False,0.0
zsre-15223,Murine coronavirus,1,1,1,0.0,human,False,0.0
zsre-1523,cricketer,3,1,1,0.0,French,False,0.0
zsre-15230,4 June 1989,3,1,1,0.0,21 February 1906,False,0.0
zsre-15231,Dutch,0,1,1,0.0,French,False,0.0
zsre-15249,29 April 1754,3,1,1,0.0,1 September 1862,False,0.0
zsre-15258,Penza Oblast,3,1,1,0.0,Altai Republic,False,0.0
zsre-15260,French,3,1,1,1.0,French,False,0.0
zsre-15261,Dutch,4,1,1,1.0,Dutch,False,0.0
zsre-15262,Dutch,4,1,1,1.0,Dutch,False,0.0
zsre-15263,Dutch,3,1,1,1.0,Dutch,False,0.0
zsre-15264,Corona Borealis,2,1,1,0.0,Draco,False,0.0
zsre-15276,Jayaraj,1,1,1,0.0,Stanley Kubrick,False,0.0
zsre-15278,critically endangered,0,1,1,1.0,critically endangered,False,0.0
zsre-15279,critically endangered,3,1,1,1.0,critically endangered,False,0.0
zsre-15280,critically endangered,0,1,1,0.0,endangered species,False,0.0
zsre-15281,critically endangered,1,1,1,1.0,critically endangered,False,0.0
zsre-15285,1918,0,1,1,1.0,1918,False,1.0
zsre-15286,1918,1,1,1,0.0,1945,False,0.0
zsre-15287,1918,1,1,1,0.0,1945,False,0.0
zsre-15294,Emil Knoevenagel,2,1,1,0.0,Frank Nelson Cole,False,0.0
zsre-15296,Fujiwara clan,1,1,1,0.0,Cistercian,False,0.0
zsre-1530,Paris,4,1,1,1.0,Paris,False,0.0
zsre-15301,New York City,1,1,1,0.0,Estadio Félix Capriles,False,0.0
zsre-15310,Birmingham,4,1,1,0.0,Liverpool,False,0.0
zsre-15311,Birmingham,4,1,1,1.0,Birmingham,False,0.0
zsre-15313,Birmingham,2,1,1,1.0,Birmingham,False,0.0
zsre-15315,Birmingham,0,1,1,1.0,Birmingham,False,0.0
zsre-15356,21 September 1944,1,1,1,0.0,14 February 1994,False,0.0
zsre-15359,Brzeziny,1,1,1,0.0,Budapest,False,0.0
zsre-15360,21 August 1944,3,1,1,0.0,19 January 1931,False,0.0
zsre-15366,27 February 1942,3,1,1,0.0,14 August 1958,False,0.0
zsre-1537,Júlia da Silva Bruhns,0,1,1,0.0,Mary Richardson,False,0.0
zsre-15373,Kaiserstuhlstadion,1,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15375,Kaiserstuhlstadion,0,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15379,Kaiserstuhlstadion,4,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15380,Kaiserstuhlstadion,4,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15381,Kaiserstuhlstadion,3,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15383,Kaiserstuhlstadion,1,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15386,Kaiserstuhlstadion,2,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15388,Kaiserstuhlstadion,1,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15390,Kaiserstuhlstadion,3,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15392,Kaiserstuhlstadion,4,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15393,Kaiserstuhlstadion,0,1,1,1.0,Kaiserstuhlstadion,False,0.0
zsre-15394,Oegstgeest,4,1,1,0.0,heart attack,False,0.0
zsre-1540,film producer,4,1,1,0.0,French,False,0.0
zsre-15404,Sweden,4,1,1,0.0,French,False,0.0
zsre-15406,Raj N. Sippy,0,1,1,0.0,K. K. Rajeev,False,0.0
zsre-15407,California,3,1,1,0.0,Oregon,False,0.0
zsre-15415,Constance M. Burge,1,1,1,0.0,Michelangelo Antonioni,False,0.0
zsre-15417,University of Michigan,1,1,1,0.0,Yale University,False,0.0
zsre-15423,Felix de Weldon,1,1,1,0.0,Hans Schuler,False,0.0
zsre-15427,Fornax,0,1,1,0.0,Cepheus,False,0.0
zsre-15428,Fornax,4,1,1,0.0,Ursa Major,False,0.0
zsre-15435,Yerevan,3,1,1,1.0,Yerevan,False,0.0
zsre-15436,Yerevan,2,1,1,1.0,Yerevan,False,0.0
zsre-15455,19 January 1931,2,1,1,0.0,19 January 1953,False,0.0
zsre-1546,1904,3,1,1,0.0,16 February 1998,False,0.0
zsre-15460,"Charles Montagu, 1st Duke of Manchester",3,1,1,0.0,"John Churchill, 1st Duke of Marlborough",False,0.0
zsre-15467,Christy Cabanne,0,1,1,0.0,Cecil B. DeMille,False,0.0
zsre-15472,Jay Gould,4,1,1,0.0,"John Churchill, 1st Duke of Marlborough",False,0.0
zsre-15483,New Jersey,1,1,1,0.0,Oregon,False,0.0
zsre-15488,David Lehman,3,1,1,1.0,David Lehman,False,0.0
zsre-15503,Kraljevo,1,1,1,0.0,Bijeljina,False,0.0
zsre-15505,The Lord of the Rings,0,1,1,0.0,The Princess Bride,False,0.0
zsre-15514,View Askew Productions,1,1,1,0.0,chemist,False,0.0
zsre-15517,Deutsche Werke,4,1,1,0.0,William Beardmore and Company,False,0.0
zsre-15520,cellist,3,1,1,0.0,fencer,False,0.0
zsre-15528,Tantalus,1,1,1,0.0,Oedipus,False,0.0
zsre-15529,Tantalus,2,1,1,0.0,Oedipus,False,0.0
zsre-15530,Lütte,4,1,1,0.0,Liverpool,False,0.0
zsre-15542,Devil Hole Run,3,1,1,0.0,Snowy River,False,0.0
zsre-15547,1889,3,1,1,0.0,1803,False,0.0
zsre-15552,Hyundai Motor Company,3,1,1,1.0,Hyundai Motor Company,False,0.0
zsre-15553,Hyundai Motor Company,3,1,1,1.0,Hyundai Motor Company,False,0.0
zsre-15554,Hyundai Motor Company,3,1,1,1.0,Hyundai Motor Company,False,0.0
zsre-15570,Red River,4,1,1,1.0,Red River,False,0.0
zsre-15571,Red River,0,1,1,1.0,Red River,False,0.0
zsre-15572,Red River,1,1,1,1.0,Red River,False,0.0
zsre-15595,Abhinav Kashyap,1,1,1,0.0,Alfonso Cuarón,False,0.0
zsre-15601,Spain,4,1,1,0.0,French,False,0.0
zsre-15605,Java,2,1,1,0.0,C,False,0.0
zsre-15612,Seinfeld,1,1,1,0.0,The Return of Sherlock Holmes,False,0.0
zsre-1562,11 April 1963,3,1,1,0.0,19 January 1931,False,0.0
zsre-15621,Charles Babbage,0,1,1,1.0,Charles Babbage,False,0.0
zsre-15622,Charles Babbage,1,1,1,1.0,Charles Babbage,False,0.0
zsre-15623,Charles Babbage,1,1,1,1.0,Charles Babbage,False,0.0
zsre-15624,Charles Babbage,1,1,1,1.0,Charles Babbage,False,0.0
zsre-15625,Charles Babbage,3,1,1,1.0,Charles Babbage,False,0.0
zsre-15627,Provincetown,0,1,1,0.0,Paris,False,0.0
zsre-15630,lung cancer,1,1,1,0.0,heart attack,False,0.0
zsre-15634,Jonathan Cape,0,1,1,0.0,Columbia University Press,False,0.0
zsre-15639,stroke,3,1,1,1.0,stroke,False,0.0
zsre-15640,stroke,1,1,1,1.0,stroke,False,0.0
zsre-15641,stroke,2,1,1,1.0,stroke,False,0.0
zsre-15643,stroke,4,1,1,1.0,stroke,False,0.0
zsre-15644,stroke,1,1,1,1.0,stroke,False,0.0
zsre-15647,bishop,4,1,1,0.0,archbishop,False,0.0
zsre-15672,1876,0,1,1,0.0,1870,False,0.0
zsre-15686,Budapest,0,1,1,0.0,suicide,False,0.0
zsre-15690,ice hockey player,4,1,1,0.0,politician,False,0.0
zsre-157,22 December 1971,1,1,1,0.0,1 November 1994,False,0.0
zsre-15725,Lansing,3,1,1,0.0,Calais,False,0.0
zsre-15742,General Electric,2,1,1,0.0,FN Herstal,False,0.0
zsre-15767,Anna Amalia of Baden-Durlach,2,1,1,0.0,Juliana of Stolberg,False,0.0
zsre-15771,Fatboy Slim,2,1,1,0.0,Madonna,False,0.0
zsre-15772,male,1,1,1,0.0,French,False,1.0
zsre-15777,Semyon Alexandrovich Ginzburg,4,1,1,1.0,Semyon Alexandrovich Ginzburg,False,0.0
zsre-15778,Semyon Alexandrovich Ginzburg,0,1,1,1.0,Semyon Alexandrovich Ginzburg,False,0.0
zsre-15780,Semyon Alexandrovich Ginzburg,3,1,1,1.0,Semyon Alexandrovich Ginzburg,False,0.0
zsre-15783,Xavier Dolan,0,1,1,1.0,Xavier Dolan,False,0.0
zsre-15784,Xavier Dolan,0,1,1,1.0,Xavier Dolan,False,0.0
zsre-15785,Xavier Dolan,0,1,1,1.0,Xavier Dolan,False,0.0
zsre-15789,Xavier Dolan,1,1,1,1.0,Xavier Dolan,False,0.0
zsre-15793,Xavier Dolan,3,1,1,1.0,Xavier Dolan,False,0.0
zsre-15797,Homburg,3,1,1,0.0,French,False,0.0
zsre-15799,President of Venezuela,2,1,1,0.0,bishop,False,0.0
zsre-15800,Alex de Renzy,3,1,1,0.0,Michelangelo Antonioni,False,0.0
zsre-15802,Hyde Park,1,1,1,0.0,Hamilton,False,0.0
zsre-15804,Mercury,3,1,1,0.0,Moon,False,0.0
zsre-15808,Mercury,0,1,1,0.0,Moon,False,0.0
zsre-15810,6 August 1904,0,1,1,0.0,1944,False,0.0
zsre-15828,George I of Greece,1,1,1,0.0,Olga Constantinovna of Russia,False,0.0
zsre-15829,George I of Greece,0,1,1,0.0,Olga Constantinovna of Russia,False,0.0
zsre-15834,Deputy Prime Minister of Greece,0,1,1,0.0,bishop,False,0.0
zsre-15842,Wickes-class destroyer,0,1,1,0.0,Fletcher-class destroyer,False,0.0
zsre-15844,3 September 1991,0,1,1,0.0,19 January 1953,False,0.0
zsre-15871,Argentina,0,1,1,0.0,French,False,0.0
zsre-15872,25 December 1783,0,1,1,0.0,16 February 1944,False,0.0
zsre-15873,3 February 1881,1,1,1,0.0,19 January 1953,False,0.0
zsre-15892,Jean Kent,2,1,1,0.0,Constance Collier,False,0.0
zsre-15893,Seattle,1,1,1,0.0,Liverpool,False,0.0
zsre-15896,Seattle,0,1,1,0.0,Liverpool,False,0.0
zsre-15897,Seattle,1,1,1,0.0,Liverpool,False,0.0
zsre-15903,1947,4,1,1,0.0,19 November 1980,False,0.0
zsre-15906,1913,3,1,1,0.0,1 October 1990,False,0.0
zsre-15909,Antarctica,0,1,1,1.0,Antarctica,False,0.0
zsre-15913,Curtis Institute of Music,1,1,1,0.0,Temple University,False,0.0
zsre-15917,14 June 2014,2,1,1,0.0,11 September 1994,False,0.0
zsre-15918,14 June 1955,0,1,1,0.0,19 January 1903,False,0.0
zsre-15919,1918,3,1,1,0.0,1994,False,0.0
zsre-15941,14 August 1983,0,1,1,0.0,15 January 1951,False,0.0
zsre-15944,marble,2,1,1,0.0,diorite,False,0.0
zsre-15955,Puerto Rico,2,1,1,0.0,Estadio Garcilaso,False,0.0
zsre-15957,Io,3,1,1,1.0,Io,False,0.0
zsre-15958,Io,2,1,1,1.0,Io,False,0.0
zsre-15959,Io,4,1,1,1.0,Io,False,0.0
zsre-15963,Bayonne,4,1,1,0.0,Paris,False,0.0
zsre-15969,Leiden,1,1,1,0.0,heart attack,False,0.0
zsre-15976,major general,4,1,1,0.0,American Civil War,False,0.0
zsre-15978,C.F. Estrela da Amadora,3,1,1,0.0,Estádio Jonas Duarte,False,0.0
zsre-15979,23 March 1854,4,1,1,0.0,1818,False,0.0
zsre-15982,Nikolai van der Heyde,4,1,1,0.0,Michelangelo Antonioni,False,0.0
zsre-1599,Antarctica,3,1,1,1.0,Antarctica,False,0.0
zsre-15993,French,3,1,1,1.0,French,False,0.0
zsre-16005,Paramount Pictures,3,1,1,1.0,Paramount Pictures,False,0.0
zsre-16006,Paramount Pictures,1,1,1,1.0,Paramount Pictures,False,0.0
zsre-16015,Alappuzha district,2,1,1,0.0,Antarctica,False,0.0
zsre-16018,PHP,1,1,1,0.0,C,False,0.0
zsre-16019,PHP,0,1,1,0.0,C,False,0.0
zsre-1603,Italy,4,1,1,0.0,French,False,0.0
zsre-16037,Snowy River,2,1,1,0.0,Pra River,False,0.0
zsre-16054,Yale University,3,1,1,0.0,Duke University,False,0.0
zsre-16056,13 July 1928,4,1,1,0.0,14 August 1958,False,0.0
zsre-16057,Dolichopodidae,4,1,1,0.0,Muricidae,False,0.0
zsre-16058,1649,2,1,1,0.0,11 December 1943,False,0.0
zsre-16062,Major League Soccer,4,1,1,0.0,North American Soccer League,False,0.0
zsre-16071,Urbino,1,1,1,0.0,Joanna of Castile,False,0.0
zsre-16073,Antarctica,0,1,1,1.0,Antarctica,False,0.0
zsre-16074,Antarctica,4,1,1,1.0,Antarctica,False,0.0
zsre-1610,Second Sino-Japanese War,3,1,1,0.0,World War I,False,0.0
zsre-16114,Larv,2,1,1,0.0,Berlin,False,0.0
zsre-16115,New Jersey,2,1,1,1.0,New Jersey,False,0.0
zsre-16118,archbishop,2,1,1,0.0,bishop,False,0.0
zsre-16128,Iapetus,3,1,1,0.0,Moon,False,0.0
zsre-16129,Iapetus,3,1,1,0.0,Moon,False,0.0
zsre-16131,Iapetus,0,1,1,1.0,Iapetus,False,0.0
zsre-16140,Rajasthan,2,1,1,0.0,India,False,0.0
zsre-16144,Manchester,2,1,1,0.0,Liverpool,False,0.0
zsre-16146,Manchester,1,1,1,0.0,Liverpool,False,0.0
zsre-16149,Monongahela River,4,1,1,1.0,Monongahela River,False,0.0
zsre-16150,Monongahela River,0,1,1,1.0,Monongahela River,False,0.0
zsre-16151,Monongahela River,1,1,1,1.0,Monongahela River,False,0.0
zsre-16152,Monongahela River,1,1,1,1.0,Monongahela River,False,0.0
zsre-16155,Raytheon,4,1,1,0.0,United Aircraft Corporation,False,0.0
zsre-16156,Raytheon,2,1,1,0.0,Issoire Aviation,False,0.0
zsre-16162,1 June 1984,2,1,1,0.0,1942,False,0.0
zsre-16163,Vienna,0,1,1,0.0,Antibes,False,0.0
zsre-16181,14 January 1984,3,1,1,0.0,11 September 1968,False,0.0
zsre-16184,David Hockney,0,1,1,0.0,Anne Wheeler,False,0.0
zsre-162,Eridanus,3,1,1,1.0,Eridanus,False,0.0
zsre-1620,Charles Hermite,0,1,1,0.0,David Hilbert,False,0.0
zsre-16204,Jules Maigret,2,1,1,0.0,French,False,0.0
zsre-16206,Metal Blade Records,0,1,1,0.0,Swami Records,False,0.0
zsre-16220,6 May 1991,2,1,1,0.0,19 September 1986,False,0.0
zsre-16225,Amsterdam,4,1,1,0.0,heart attack,False,0.0
zsre-16248,Eddy De Bie,1,1,1,0.0,Parkinson's disease,False,0.0
zsre-1625,5 February 2011,0,1,1,0.0,19 September 1986,False,0.0
zsre-16253,11 September 1994,1,1,1,0.0,18 March 1957,False,0.0
zsre-16255,Ille,0,1,1,0.0,Gulf of Mexico,False,0.0
zsre-16261,5 August 1937,2,1,1,0.0,French,False,0.0
zsre-16263,mathematician,4,1,1,0.0,composer,False,0.0
zsre-16266,archbishop,4,1,1,0.0,Governor of South Carolina,False,0.0
zsre-16267,François Joullain,4,1,1,0.0,French,False,0.0
zsre-16276,piano,3,1,1,1.0,piano,False,0.0
zsre-16277,piano,2,1,1,1.0,piano,False,0.0
zsre-16278,piano,1,1,1,1.0,piano,False,0.0
zsre-16279,piano,4,1,1,1.0,piano,False,0.0
zsre-16281,piano,3,1,1,1.0,piano,False,0.0
zsre-16296,Mars,3,1,1,1.0,Mars,False,0.0
zsre-16298,forward,2,1,1,0.0,actor,False,0.0
zsre-163,Eridanus,2,1,1,1.0,Eridanus,False,0.0
zsre-1630,Dante Gabriel Rossetti,1,1,1,1.0,Dante Gabriel Rossetti,False,0.0
zsre-1631,Dante Gabriel Rossetti,0,1,1,1.0,Dante Gabriel Rossetti,False,0.0
zsre-16311,19 July 1961,1,1,1,0.0,16 March 1969,False,0.0
zsre-16312,19 July 1961,2,1,1,0.0,14 August 1958,False,0.0
zsre-16313,Oregon,1,1,1,0.0,Antarctica,False,0.0
zsre-16321,15 February 1983,3,1,1,0.0,19 September 1991,False,0.0
zsre-1633,Thor,2,1,1,1.0,Thor,False,0.0
zsre-16330,Rome,1,1,1,0.0,Paris,False,0.0
zsre-16335,Sweden,4,1,1,0.0,Liverpool,False,0.0
zsre-16338,Cepheus,4,1,1,0.0,Mars,False,0.0
zsre-1634,Thor,4,1,1,1.0,Thor,False,0.0
zsre-16341,Cepheus,3,1,1,1.0,Cepheus,False,0.0
zsre-16342,19 September 1986,3,1,1,0.0,1998,False,0.0
zsre-16343,French,2,1,1,1.0,French,False,0.0
zsre-16354,Steriogram,1,1,1,0.0,Nelson,False,0.0
zsre-16357,20 January 1989,3,1,1,0.0,19 September 1991,False,0.0
zsre-16361,"New Haven, Connecticut",0,1,1,0.0,2 October 1869,False,0.0
zsre-16367,Veillonellaceae,2,1,1,0.0,Proteaceae,False,0.0
zsre-16377,Claude Lelouch,2,1,1,1.0,Claude Lelouch,False,0.0
zsre-16379,Claude Lelouch,4,1,1,1.0,Claude Lelouch,False,0.0
zsre-16381,Claude Lelouch,3,1,1,1.0,Claude Lelouch,False,0.0
zsre-16382,Claude Lelouch,4,1,1,1.0,Claude Lelouch,False,0.0
zsre-16390,École Normale Supérieure Lettres et Sciences Humaines,3,1,1,0.0,Oxford University Press,False,0.0
zsre-16402,28 November 1973,2,1,1,0.0,1 October 1990,False,0.0
zsre-16405,Antarctica,3,1,1,1.0,Antarctica,False,0.0
zsre-16406,French,0,1,1,1.0,French,False,0.0
zsre-16411,13 July 1982,1,1,1,0.0,14 February 1989,False,0.0
zsre-16426,24 August 1914,2,1,1,0.0,18 August 1870,False,0.0
zsre-16428,Bing Crosby,4,1,1,0.0,Frank Matcham,False,0.0
zsre-16432,Leeds,3,1,1,0.0,Liverpool,False,0.0
zsre-16433,Leeds,2,1,1,0.0,Liverpool,False,0.0
zsre-16440,Wilhelm von Bezold,2,1,1,1.0,Wilhelm von Bezold,False,0.0
zsre-16441,Wilhelm von Bezold,1,1,1,1.0,Wilhelm von Bezold,False,0.0
zsre-16446,18 April 1960,4,1,1,0.0,19 April 1924,False,0.0
zsre-1645,Nurhaci,3,1,1,0.0,Dharmendra,False,0.0
zsre-16453,Nelson,3,1,1,0.0,Calais,False,0.0
