target_key,gap,gap_rho,gap_eligible
bfbcdd35-5bf4-4fcb-ae88-003c64150fe0,0.0,0.95,True
c03393c5-581a-4680-8795-cbb812edb3fa,0.0,0.95,True
c064752d-c7ce-42f3-9c4f-e04300b0b0aa,0.0,0.8,True
c1d966d2-ddab-4304-b3a6-c2bc31dcbd9c,0.0,0.95,True
c21c119a-59c6-4b8b-9f8c-2de189b31194,0.0,0.95,True
c28ddf18-7135-4bc5-b3fa-819e44c18a11,0.0,0.95,True
c31c88e9-930d-4fce-ad3f-b14138e8d788,0.0,0.85,True
c3bcbb5a-40bf-4311-9f24-d01711f83188,0.0,0.95,True
c450fa57-abef-4ddc-8d68-58c069703bfd,0.0,0.95,True
c466674c-c396-43a0-833e-71facece3878,0.0,0.8,True
c4be8121-8850-41e8-bb1c-30ab23f76576,0.0,0.95,True
c4de2c88-7353-4d96-a09a-d63d056e322b,0.0,0.95,True
c4f0c1c8-92fd-4f95-9981-85120f93a791,1.0,0.95,True
c54ff80b-b0fa-4bd4-8f5a-3ce0f3781931,0.0,0.95,True
c6110988-e7b6-40d6-9653-8c43f7f3e4c2,1.0,0.95,True
c61160d1-cb6f-4cff-a8e8-96f7b4ce8e56,1.0,0.95,True
c6669028-d3b8-499f-81e4-9a757fbd8b1a,0.0,0.95,True
c73a897f-db73-4207-a70d-4ed727e5032e,0.0,0.95,True
c7f622cd-2fc7-4fd8-a90d-54dc3fada8e9,0.0,0.95,True
c9c98303-5cd1-413b-be97-891ffc064c11,1.0,0.95,True
ca189a4e-41f0-4d9b-8e37-c595bbe8dc4e,0.0,0.95,True
cab58cb5-c2d7-4a70-9078-267ccd1ca044,0.09090909090909091,0.7,True
cb1f3e8d-ffcf-4fb4-9bfc-eff371c51eb7,0.0,0.7,True
cb9cc90f-03a4-437c-bc14-f12e2a6cab8a,0.0,0.8,True
cbcf9fd1-5c77-45c7-a883-55d4e2b854e3,0.0,0.95,True
cc767900-fdc5-437b-92af-a314b1cdac16,0.0,0.95,True
cde59cd8-417d-409c-8d3f-9de5811c6214,1.0,0.95,True
ce29d779-18c9-44ac-ae84-d991e89066ff,0.0,0.95,True
cebaeedf-1246-4b32-8e56-2102cc809681,1.0,0.95,True
cf14f3d2-529e-4de7-ba3f-00007c4afe8b,0.0,0.95,True
cf2b6dd8-2d46-42eb-8f9f-7a8c9ec04081,0.0,0.95,True
cf81593c-dc8e-4b4a-9525-db5cda7da2d3,0.0,0.95,True
d04925f2-a352-4717-a63b-e53552465976,0.0,0.95,True
d068f214-a5d1-444c-9921-51a2878f9c7c,0.0,0.95,True
d1967d80-4d4b-46a4-a4e4-218367ecfd10,0.0,0.95,True
d1a27986-4f77-4c90-abe5-51260ca81a8c,0.0,0.7,True
d2210325-2c97-4355-9cc3-baaaa6c63693,0.0,0.95,True
d400b6b3-3ec9-4f74-a306-336888616b49,0.0,0.95,True
d4eefb18-a44b-4fba-9c2a-b93d4aac1e99,0.0,0.95,True
d53c2840-2c2c-4e8d-8f50-18896bf6e2f6,0.0,0.7,True
d5b20993-37f6-4f89-8c23-0b3bf0797f73,0.0,0.95,True
d674fbff-0c3e-4460-ba18-daf17f6f1029,0.0,0.8,True
d746468c-594d-4a3e-8115-4d8ea8d0ae9a,0.0,0.95,True
d8810ab1-5570-461f-96b4-fc9ec26dbfea,0.0,0.95,True
d8d51fca-2f42-4ee3-812a-deb54c927b4d,0.0,0.8,True
d97f1062-788b-4a63-806a-81ae01415181,0.0,0.75,True
d9890bb6-9a97-408d-9721-6ab011d83be8,0.0,0.95,True
d9b712f4-404b-476b-838e-c1665057d435,0.0,0.95,True
da6a31ba-d376-4bbc-bdcf-a54ba1be7fd7,0.0,0.95,True
db0080e4-3be3-4841-b7aa-f282b26d0e33,0.0,0.95,True
db4e643d-dea8-45ec-854e-20761b078df9,0.0,0.8,True
db885e55-cd23-493d-b29e-8289febdaee7,0.0,0.95,True
db9fae96-e05b-4280-bc13-bd47f4c43b27,1.0,0.95,True
dbcb9d29-f6de-42ce-98eb-be6b6ab1b180,1.0,0.95,True
dc7c4519-8e87-471b-974f-83f30cb53718,0.0,0.9,True
dcc0fbfe-bc71-47bf-893f-2408ddee21c4,0.0,0.95,True
de162d74-a62a-4d53-9846-c5379f62b242,0.0,0.85,True
de80efab-9f8b-483e-a85e-93a70123458e,0.0,0.95,True
df1082e8-f242-4212-b831-06de41c1318c,1.0,0.95,True
df202fbb-9a52-4f75-9d04-24834884ec3b,0.0,0.8,True
df2ec646-4120-41e0-b9c7-61ac78460a48,1.0,0.95,True
dfc7ae50-5612-419c-937c-e326d7090dc0,0.0,0.95,True
e01baa0d-e062-4c8d-b121-a47251ca5228,0.0,0.95,True
e0be045b-be6a-4570-9aee-b38479b43044,0.0,0.95,True
e0f73c07-80ba-47c6-987d-6862288db5b1,0.0,0.95,True
e15cc1a8-4027-4bce-b6b7-ad34d85a4c48,0.0,0.85,True
e1653f73-fd04-4783-b02b-30b5d5a15da8,0.0,0.95,True
e23d5c87-5bb4-4db4-a3a0-eecc3ce51c42,0.0,0.95,True
e258051a-9bf0-465e-b909-2fc3d577c7f9,0.0,0.75,True
e4b5ac74-f584-4011-9ce7-0fda01d0bae7,0.0,0.95,True
e6159e3d-69b4-463c-82af-83f9c71987ce,0.0,0.95,True
e68a9456-b32b-4188-a7fb-5a6c544876e8,0.0,0.95,True
e6aeb32a-3572-4fef-b95a-c4ee0e2849cf,0.0,0.95,True
e6c2c7be-b040-4e14-94dc-61bf101d89b6,0.0,0.75,True
e7c228ff-e335-486b-97a0-92e560adc91d,0.0,0.95,True
e7d068db-28d3-485a-b5f4-af4770b40496,0.0,0.95,True
e89a85cf-caa5-48ae-9a4a-434c7738cc38,0.0,0.95,True
e8d3e779-7693-42c1-a1ca-e45de94e3595,0.0,0.7,True
e91ed2b3-8fdc-4eef-8f46-2b4f14914738,0.0,0.95,True
e95a813e-9199-4396-bc91-67193675cbd2,0.0,0.7,True
e9b1cfa5-a606-42e3-9124-2d4d30eaec6c,0.0,0.95,True
ea8164d6-d2fe-424e-8bf1-d233b3dccd92,0.0,0.95,True
ebaeb143-4115-43bb-a3a7-5af8d9232310,0.0,0.95,True
ebfef89c-d5c7-4632-a288-dc5f45667c01,0.0,0.95,True
ec0a96be-9e39-41fa-9cc4-04e4427b78cb,0.0,0.95,True
ec7b9899-36c4-43cf-b017-bbbe2b89c8c2,1.0,0.95,True
eca70eb1-12dd-43e0-bf8e-003ee9d5d590,0.0,0.75,True
ecb34c25-aae9-4350-b3c2-db26579b3a62,0.0,0.95,True
ecd035ba-74ab-489d-bc89-3930df37d344,0.0,0.95,True
eda8b651-6d74-48bf-8938-0bac4193d308,0.0,0.95,True
ede5b1e7-05d3-472f-a912-d4ab39f4ddad,0.0,0.75,True
ee8de4d9-9f31-40db-a059-b095b3da6874,0.0,0.95,True
ef5611a9-f3cd-4b0b-8e27-0679583b5dec,0.0,0.95,True
ef66ba50-38b5-47cc-aeda-14221928696b,0.0,0.75,True
efd8c262-6cf4-42e9-ba00-f745bc19ad93,0.0,0.95,True
f12f1f2b-437d-4486-a69d-d6770efd710e,0.0,0.9,True
f1365093-ce15-4f81-a7a0-6f826593588c,0.0,0.9,True
f13fd5e8-fe19-4701-a745-aa25c22aaf12,0.0,0.95,True
f1fa9f85-9d94-496b-aa92-23452f4d59b2,0.0,0.85,True
f319124e-8884-4715-89a8-7f028b907651,0.0,0.8,True
f3abaefd-d6e2-4139-9012-2b5875865a6f,0.0,0.75,True
f5ccabd5-ef9e-4ef7-8f40-bf97062f84c9,0.0,0.95,True
f63bb6f5-afbd-4f7c-8f9d-42407e716aba,0.0,0.95,True
f72a2d98-3528-43b7-a533-70a6d565a1b1,0.0,0.95,True
f88acc90-2f2e-4b2a-b4ae-7c33448b4bf4,0.0,0.75,True
f8baad49-0485-46f8-8adf-40cc3816dd4c,0.0,0.95,True
f8cdfddf-9cf6-47a0-9325-02b2b957f3a4,0.0,0.95,True
f985fa77-3155-4224-aa1d-d2e8f3b440ff,0.0,0.95,True
fa324236-1591-4f69-a456-5bb0e4fbe09f,0.0,0.75,True
fa3aada7-7a6e-4980-b303-4159aa3566dc,0.0,0.9,True
fac7a10b-10bf-442b-8720-ca2ec1d01150,0.0,0.7,True
fb4c3422-a0a4-409f-99d7-cad7cbfafb58,0.0,0.85,True
fbea0ee3-a3e6-4766-a9d8-a6460a536eb5,0.0,0.8,True
fc5c3093-35f3-410f-b9c6-994b15894c82,0.0,0.95,True
fcfc4d7e-7051-46c5-9d1d-c10b8af6f19a,0.0,0.95,True
fd585f26-8c6e-486e-9b6f-d3b768dd455e,0.0,0.7,True
fd9469cb-8b12-49b5-9eff-78d8b1313864,0.0,0.95,True
fd977403-6339-4364-a644-50c9492ea449,0.0,0.75,True
fdf6687c-6d21-40a0-8f01-241dd59eb4b7,0.0,0.95,True
fe442040-187a-4836-9fcf-711b94c499b0,0.0,0.8,True
fe4456cb-9e4d-42e5-90e7-59b4ba93d524,0.0,0.95,True
feacc88b-0b9e-4302-a542-51c5b2a97563,0.0,0.95,True
ffbb104d-54d5-42c3-a6a7-0e5b6c060ff4,0.0,0.9,True
ffeb80c5-0461-40d9-92b7-0e4f307ade56,0.0,0.95,True
