target_key,gap,gap_rho,gap_eligible
7d033e15-fdfb-425e-a9f9-c0e4398e4dcc,0.0,0.95,True
7d134fff-5674-4b27-bc31-2403b71b24cf,0.0,0.95,True
7d2fa0f3-37bb-409a-ad97-7ee8eaac5a76,0.0,0.95,True
7d7f5d99-769b-473e-8eec-960b47b949a3,0.0,0.95,True
7da5de5f-7e4a-417c-9554-3470a71c4b0e,0.0,0.95,True
7e0cbfca-8b8f-4b2d-81ca-2ae3f83f145f,0.0,0.95,True
7e2b12d6-8f60-4cd1-bb58-d781d8b19970,0.0,0.95,True
7e740c0f-f23f-4c0d-811c-5e26cd6f48db,0.0,0.95,True
7ecf55bc-b719-4c08-b149-d30482e3f2c0,0.0,0.85,True
7f764f18-f779-4c96-a71a-b59c1299aa59,0.0,0.95,True
80266017-53ba-4957-b2a9-edbae2c42e9f,0.0,0.95,True
8039a73b-f2d3-4cff-87a2-140b1e77b55b,0.0,0.95,True
80428c13-d7e9-4a67-99df-3351ceaca941,0.0,0.85,True
80e59b41-8105-4bf8-847b-05485ecd1b1b,0.0,0.95,True
810b0b06-ebaf-4466-85da-125beeb26c73,0.0,0.95,True
8111e7aa-bf08-4c95-978a-287b5b673df9,0.0,0.8,True
8180a16d-2958-419e-affe-99df058ea3f1,0.0,0.95,True
819bd842-9d59-4780-89f9-69b690e76f7d,0.0,0.95,True
822dc32d-84e1-4812-9208-3f62347563db,0.0,0.95,True
840b932c-b4d5-4556-869f-9b8ba370da85,0.0,0.95,True
8434a754-4832-49d1-ab0b-415c3356a563,0.0,0.95,True
84a6f930-65b6-415a-825b-c4f230cb3a26,0.0,0.95,True
84a97136-68b3-409e-8641-569e195866aa,0.0,0.95,True
854d1f7c-d892-4245-8ee2-db4ab4806897,0.0,0.95,True
85d98b59-1397-47c0-993c-87b1b7051333,0.0,0.95,True
85deeb8b-42b9-4d2f-a1a9-cc2e4549284a,0.0,0.95,True
85fe3c20-a130-4efa-ba15-25fbf0622f0b,0.0,0.95,True
863a0e94-7b5d-404f-8765-e011f08f326e,0.0,0.95,True
86cab14e-ddce-44a8-b2a0-f773e9d898b8,0.0,0.95,True
86f4f104-1886-406e-8223-8de8ac2bd855,0.0,0.95,True
878b4a82-f8fb-4851-b8fc-d101dd3c03e5,0.0,0.95,True
87ba474c-18ad-4ca0-b11a-deca89ee3a62,0.0,0.95,True
8832d267-5d62-42f6-986d-2a23cc6ac690,0.0,0.95,True
8839f3c6-515e-4016-9451-25ee7ce3f6c4,0.0,0.95,True
887d357a-5726-45d2-9f1b-a7143cfcf67e,0.0,0.95,True
888831a4-1e27-4d99-9c5b-fe79ef713fac,0.0,0.95,True
8931cae7-e80f-4663-a35a-9e71da99ae6f,0.0,0.95,True
89468b62-78ed-493e-8f46-66a957ac8642,0.0,0.95,True
896e9bd9-79e1-459a-97aa-04826cf07677,0.0,0.95,True
89cf8e9a-0168-4e3f-a4a0-f5883eafc2cd,0.0,0.95,True
89de32b5-33a6-4736-8720-a145046150e0,0.0,0.75,True
8a1a0238-485f-4c43-8c08-c96c26f6f4fe,0.0,0.95,True
8a39d569-c815-496b-bb06-6d59e2669267,0.0,0.95,True
8a3e75fd-af9a-4f67-a72e-33b49379dc8d,0.0,0.95,True
8abd6f37-38a7-4caa-9a9f-a2357c348bb5,0.0,0.95,True
8ad53b40-5d05-47c3-9dd2-dd01d3de2055,0.0,0.95,True
8b0322bd-1a43-43b8-b832-093aabfb05f6,0.0,0.95,True
8b74f098-0d9c-4234-a085-a3bc72ce63f0,0.0,0.95,True
8bb58a04-92cb-4cd4-8359-a1abf627a7cb,0.0,0.95,True
8c6b3d8f-4df2-4c80-b327-dff0afb1ed94,0.0,0.95,True
8e8cc444-beb8-4735-b476-c4048f40bf44,0.0,0.95,True
8ec742a1-d6e4-49f5-a0dd-545b2c9f0872,0.0,0.8,True
8f106e0d-7b69-4a07-847d-c0dcf742398e,0.0,0.95,True
8f4ee5ce-d21a-4f42-a751-1ac1e0c643fd,0.0,0.75,True
8fc9b494-86f7-42d1-af26-ff7d286cb703,0.0,0.95,True
8fd313ff-b212-44e4-9aed-5ca0c34f9741,0.0,0.95,True
906df13f-ad4b-4a56-a17a-6f962ae7e953,0.0,0.95,True
9078e971-a7f8-47ee-b357-c9b562e5b421,0.0,0.95,True
90b16cb6-badb-4c41-8b2b-96624dfb902a,0.0,0.95,True
91230045-bb31-4e24-9858-9e568fece034,0.0,0.95,True
923ca71e-4787-4c81-9c95-41f7766897f4,0.0,0.95,True
92b1a7da-fa5a-4610-bb7a-d521ebc5b4ff,0.0,0.95,True
9307afba-d4ca-4bbc-9781-6d305921b3d2,0.0,0.95,True
94b9d188-1cf7-44f9-8579-52878f59e162,0.0,0.95,True
94bc35ad-2e01-47a5-8134-30936e61678c,0.0,0.95,True
94e04c68-ed98-41cd-af52-1186f00aa73c,0.0,0.95,True
94fa1fbc-9434-4cc8-8046-d03067c3558b,0.0,0.95,True
956fd779-947a-415b-8ab6-953428439242,0.0,0.95,True
95be146b-01aa-4171-8cc3-1c3804be3f71,0.0,0.95,True
95d44237-b67f-4c14-bb0c-82a12318fd10,0.0,0.95,True
95d891d0-f7a2-407e-b9ee-04c98ca0dd37,0.0,0.95,True
95f4f6e0-1ee5-4cfd-8162-13ac819caecf,0.0,0.95,True
964e219f-4b50-44d5-9290-135cc717529e,0.0,0.95,True
966a8b45-ea07-4248-9f3e-12ffc151ab45,0.0,0.95,True
9700b6bb-60c2-4db1-bcf3-6aa0961e450a,0.0,0.95,True
97114c51-ffd7-4f7a-af1d-657a2de9b7a1,0.0,0.95,True
97360091-52ab-4b4d-b196-c2160899efc2,0.0,0.95,True
97483332-dd08-45d5-8181-a4438756c351,0.0,0.95,True
978c9507-dc9f-4b40-b787-5d58090d3bf1,0.0,0.95,True
98081b11-4b91-49d9-8ff7-c0e13c04a992,0.0,0.95,True
983a0264-cbf8-487b-ba0c-537d63e13bec,0.0,0.95,True
988e2697-e1e6-40ef-811c-bb2cb5e494a8,0.0,0.95,True
99cf1942-e929-4252-902d-d5e4c85f08c7,0.0,0.95,True
99ec4f1f-9c3f-4dbd-84f9-0628523150ce,0.0,0.95,True
9a151c6b-c357-491b-865f-c0d1ea053f63,0.0,0.95,True
9a68211a-244f-4e0c-8aae-1d3ff14a43ca,0.0,0.95,True
9ac8fc06-e620-4189-80a4-ce7e9412ff55,0.0,0.95,True
9b55c7ec-3461-486d-9b4c-8f3cff2f3663,0.0,0.95,True
9c3276fb-4148-4530-aa39-a41ce8adbeb4,0.0,0.95,True
9ca3c12f-c550-4b4d-bead-9f4b5b92e917,0.0,0.95,True
9ce724c0-a587-4a4e-9888-f6302fe8e6b0,0.0,0.95,True
9d3f1721-8091-43b3-a0fe-2500a8055c47,0.0,0.95,True
9dd28dd0-dba2-4b42-b251-020b170fa754,0.0,0.95,True
9deee11c-e9ec-4991-8416-4878a43301c3,0.0,0.95,True
9df37430-e859-4571-aa94-2b48e6a71acb,0.0,0.95,True
9dfda396-5cbe-4117-9a02-2dd8262deaf1,0.0,0.95,True
9e7b37b6-7c3b-4736-ac98-c98676fc5b57,0.0,0.95,True
9e9fa9b6-73e9-4f92-83e3-d0dbced8beba,0.0,0.95,True
9f358281-4414-4d0f-9936-8f79c563bac5,0.0,0.95,True
9fc8f42c-bd6e-48f7-bf60-93625a1ec5b8,0.0,0.95,True
9ff7cea3-c614-4a9a-bc55-e33630e8f72a,0.0,0.95,True
a097e806-4513-4552-b9d5-026101594974,0.0,0.95,True
a0bd420e-2ec0-4c7c-a063-23da4f51c825,0.0,0.95,True
a10ea4be-fd85-40b3-932c-f18c8f935049,0.0,0.95,True
a13c6efa-cfef-4b71-a385-f7325b29817a,1.0,0.95,True
a19da98f-2b1e-469a-9f08-43846cd2e222,0.0,0.85,True
a1f2d843-63ea-43c4-ae99-c937e4771852,0.0,0.95,True
a262ac35-1158-4dfd-9b8b-529d4df2b7a3,0.0,0.95,True
a3cfa736-bba8-4c6f-bcfc-23c30962bcc9,0.0,0.95,True
a4997193-468e-4e19-be1d-f6e98927f768,0.0,0.95,True
a4faf023-bb68-497c-96d1-46636f7bea41,0.0,0.95,True
a5226ff1-d017-4deb-9c54-9fefddcdb72f,0.0,0.95,True
a5768ce0-bc8c-4a20-bf84-9f2190237ee3,0.0,0.95,True
a58a5e49-e3bc-4723-b29d-606dc3220f36,0.0,0.95,True
a59f91f4-a901-46e7-be75-f133091fd2a3,0.0,0.95,True
a5bded32-a6ab-43ea-b049-8b3fc52ce1b5,0.0,0.95,True
a5d9f685-2fac-4ad1-9adc-32f0e0522623,0.0,0.95,True
a67df283-4bd8-4c95-a71b-382b83a6c550,0.0,0.95,True
a6cf24ee-663d-4d51-a099-7930bf004e26,0.0,0.95,True
a6dd4d5d-bbcb-46d3-89e6-857d8d5a7d5b,0.0,0.95,True
a7482cac-fb8d-4290-a1da-0869c329cb5f,0.0,0.95,True
a74876a0-8a10-4dbc-b136-679de741e7a3,0.0,0.95,True
a767c714-9813-4592-8de3-c32867518a3a,0.0,0.95,True
a798e252-abea-4301-8f3a-3aa4a79ca230,0.0,0.95,True
a8218610-9386-49d0-8160-b98adc01b139,0.0,0.95,True
a869488a-f2ea-4fdd-a634-54d9ec352276,0.0,0.95,True
a876c2a5-3fe4-4584-a367-8a0197abe9df,0.0,0.95,True
a91803d0-62fb-4a18-b7b8-eafce0f0cb49,0.0,0.95,True
a93a1a1d-72e3-4b02-b2d5-f805fe491c3f,0.0,0.95,True
a98b6c29-5773-49ca-9db9-f6f95d345487,0.0,0.95,True
aa16d619-7858-4a9d-9f3d-797900ea1618,0.0,0.95,True
aa3a7b3f-c56f-4839-b95d-49acdbf6a366,0.0,0.95,True
aa54173d-0168-446a-a4cc-68d7e5fb6604,0.0,0.95,True
aa8a9f48-e32b-4142-b829-c32bef3a6f08,0.0,0.95,True
ab30dbcd-004e-49ad-8680-77ed7b96618d,0.0,0.95,True
ab44d395-136c-488a-b82d-4239a04e884b,0.0,0.95,True
ab7e0ec0-c662-4612-a824-2b02def4fa1d,0.0,0.95,True
aba5ddfd-1fa2-455e-905f-d8b4b763055f,0.0,0.95,True
abbe97a1-bf4f-4458-b826-4ae1d70139de,0.0,0.95,True
ac16b338-74f6-433b-8ce2-a622ca95a19b,0.0,0.95,True
ac21a160-9db1-435a-ac3c-cd3af1a48608,0.0,0.95,True
ac8904fc-b792-4cd7-9ab8-d3ee0d70be2e,0.0,0.95,True
ad36a7dd-1d70-43e8-86e2-67601b19a231,0.0,0.95,True
ad6bf479-aca7-48c3-81fc-d08fdd961ff8,0.0,0.95,True
ad6dbef4-3027-46a4-a646-7ef56b9e4dc7,0.0,0.95,True
ad845894-a074-4c46-93db-fa12322a2674,0.0,0.95,True
ada6895f-5620-4057-9742-0335c0716744,0.0,0.95,True
addf65e7-ab79-4d51-846d-0a6a6f523184,0.0,0.95,True
adf4fd2a-50a7-4941-a1af-e5bf8d14dedc,0.0,0.8,True
ae0f9d49-7d2f-454e-af46-94c704ddd83f,0.0,0.95,True
ae265527-bbf2-4a13-8a57-d50af533ffa5,0.0,0.95,True
ae9091d2-259a-48f0-9023-4b9e3726a157,0.0,0.95,True
ae95fa6f-0511-4310-b96e-c8072a912565,0.0,0.95,True
af5dac87-19ce-47b5-a733-34e49c8dbbf2,0.0,0.95,True
afbcac73-f91e-4a6f-b66f-e2dfd58aaa35,0.0,0.95,True
b003e0b7-a333-4237-8881-b77e6527a408,0.0,0.95,True
b08696cb-1ef2-4bad-986c-ec0189957ee8,0.0,0.95,True
b123600d-caf2-479f-922f-3ff4f4b1552e,0.0,0.95,True
b3937d55-a6bd-4506-97a2-cc9163c0f1de,0.0,0.95,True
b3f58a7f-0e66-4e63-9e6f-1351a00f1676,0.0,0.95,True
b4557c5e-a74e-4de6-807c-a37e17880469,0.0,0.95,True
b4676d0b-f3c8-41ec-bc53-fd42ad450e2b,0.0,0.95,True
b4d31c6e-eb7f-430e-a2a3-071ffe776f8d,0.0,0.95,True
b5065c47-64c3-4809-b756-76594b11ae6f,0.0,0.95,True
b5c95af4-f2df-4fe3-9d77-978e62d48e65,0.0,0.95,True
b63accad-6061-4943-8b29-85b07be9057d,0.0,0.95,True
b64dd9ce-7c2f-41cf-a6a1-fe30eea84c7b,0.0,0.95,True
b666eec3-c3d7-416b-a6af-79ab9dd7b239,0.0,0.95,True
b68226c9-dbe9-477b-a3bd-c3a52897faf4,0.0,0.95,True
b6924b48-5698-4276-b1db-522f4d4c1a84,0.0,0.95,True
b6b7b4cc-8cfb-4e59-8880-a3285ceba988,0.0,0.95,True
b7216ab4-2b93-49b3-b981-5cb047d00229,0.0,0.95,True
b74c872b-fa92-44a2-a3a1-5bf6f8e7b389,0.0,0.95,True
b75bb164-d16f-4728-89b9-8704b744144e,0.0,0.95,True
b7877720-9961-4f64-a6e6-e96e00c8fce0,0.0,0.95,True
b84cc22e-fec9-40f7-bf73-bf6c51a1e613,0.0,0.95,True
b9e40269-ac51-4fe6-b587-4cf1a0c6c70b,0.0,0.95,True
ba84c557-b389-451d-841c-59bdfb47f8e6,0.0,0.95,True
ba894fd6-8e53-4851-929d-111e4ff1bcfb,0.0,0.95,True
bab7d7d0-bab7-4dca-b85d-87cc472857c6,0.0,0.95,True
bb08ac96-2051-4ec4-9bdf-79dc5fe91948,0.0,0.95,True
bb5047ba-9715-461b-b615-4f53f1216064,0.0,0.95,True
bb88518b-d2e3-45af-8249-a1543ed87e70,0.0,0.95,True
bb92584e-c6c1-46ac-ba82-ce46b3fe6f0d,0.0,0.95,True
bc525313-1c9e-4d14-8878-0d78478ea373,0.0,0.95,True
bc61f526-8ed6-48af-96f5-3af9150bbdd3,0.0,0.95,True
bc65e0ca-2535-4ef5-b688-abcc2fb32a60,0.0,0.95,True
bc661b20-72c2-4e06-b78f-fb00d0b58eb5,0.0,0.95,True
bc6a1617-b37f-48e5-8f27-d688b046e9fe,0.0,0.95,True
bc6da50b-82fd-43bb-ae9f-17054a27db90,0.0,0.95,True
bccca6b5-c67b-4a0a-a6e4-1ab290e34a8e,0.0,0.95,True
bd2dada5-f451-465f-af32-2e0a5e60a557,0.0,0.95,True
bd6593b3-008b-4f9f-b5d2-fa515829ed59,0.0,0.95,True
bd783567-9cad-4615-8111-85f6681ab316,0.0,0.95,True
bdf577fb-247b-4c5f-9867-7d2a5a3baa51,0.0,0.95,True
be13bc73-9272-4daf-8179-a67686e87b0f,0.0,0.95,True
be3c3f69-c866-490a-b155-4085536f5c53,0.0,0.95,True
be9b98bb-e467-4140-a963-ce0b886b7dbb,0.0,0.95,True
bedf566f-95a0-4088-b256-c0358d1b5209,0.0,0.95,True
bf84d52f-ac27-42bc-85d7-71d8be32907e,0.0,0.95,True
c0671acb-f61b-4e4a-b304-ded5f265140a,0.0,0.95,True
c127f83a-58da-4d9e-871c-08d68580c049,0.0,0.95,True
c135669c-4276-4d79-a77f-2274770bb54c,0.0,0.95,True
c17cb4d8-d09f-40b5-ba08-c53045222326,0.0,0.95,True
c1aa55de-0e12-40b6-9b44-63e6c3a1b910,0.0,0.95,True
c1caeb1d-9cff-4f36-b666-5ae1771986a2,0.0,0.95,True
c265bcb1-73b9-4815-8474-0524253f4aff,0.0,0.95,True
c3571a08-d3fd-4f22-9311-a54d2afc70e0,0.0,0.95,True
c399af73-4bfa-4f05-b962-50931deb8d92,0.0,0.95,True
c3d64c32-7ae6-49b6-aa92-b362353d6c18,0.0,0.95,True
c411c16e-de40-4f53-8dd2-1c574c690ae9,0.0,0.95,True
c4361534-3edb-4cf8-88bf-950a231a2a84,0.0,0.95,True
c45184f3-c877-48ae-b632-0158198758ff,0.0,0.95,True
c473697b-6bf3-4e13-b545-3208ee5f37de,0.0,0.95,True
c4dcb5e3-571c-4c5f-b41e-662a6876eb1f,0.0,0.95,True
c52ca38c-b4f2-42d0-b31c-dcfbd3de832c,0.0,0.95,True
c571362a-3b1a-4be3-a731-e0fb096020bc,0.0,0.95,True
c61a6675-8c60-4841-94f5-a57f06b487a1,0.0,0.95,True
c67374e3-9f6a-4e44-ad79-44bef69c6500,0.0,0.95,True
c6dcd621-6d71-4c02-89e8-dd56dcf7fefc,0.0,0.95,True
c6e3c44c-cfb7-41ed-bf63-1c1abf952c99,0.0,0.95,True
c7825152-2f7c-44fa-aa39-ccc15d38c4a5,0.0,0.95,True
c7f5607e-23e3-4697-b2dd-8710a4e1457c,0.0,0.95,True
c81383a4-81a3-419c-b575-7c711b3a5594,0.0,0.95,True
c88884fd-fa58-4c28-97ba-0c8ce16b0cfb,0.0,0.95,True
c88e704a-32da-4a9d-a3fb-809ca6268995,0.0,0.95,True
c8a299cf-9efd-4884-8049-a015a4d5fb92,0.0,0.95,True
c8d921ba-9781-4581-b5b5-0aa9a69870ec,0.0,0.95,True
c8daeabc-3a7c-45bb-ab86-4e5abe3db798,0.0,0.95,True
c8e76fda-d99c-4374-ad70-1eec0cc43878,0.0,0.95,True
c8f5c1ed-2ab1-4b6f-bee1-9013f4452f93,0.0,0.95,True
c9dbce81-514e-4795-9fd2-effe735f03c8,0.0,0.95,True
ca23913e-87bf-4e5a-9fb5-c6285c56ebcf,0.0,0.95,True
ca290659-e835-4f9f-863d-e61e506e3366,0.0,0.95,True
ca398d26-e94c-464f-bc2a-06b481b9dffc,0.0,0.95,True
ca3ffb8d-cc3a-44ac-9a3b-e5ee0a8486fe,0.0,0.95,True
ca46a889-25bf-4ded-bb39-6021da0e15d9,0.0,0.95,True
ca862a2f-0948-40d2-9fc3-1e7d13eb19c4,0.0,0.95,True
cab1c07d-0df1-4baf-85f5-c79327de2739,0.0,0.95,True
cbc01ce1-72f7-4f84-ac9f-6df32891f649,0.0,0.95,True
cbe5e3d1-7c6f-430d-8cba-381adad959b7,0.0,0.95,True
cc029e12-903c-42ba-bc69-bdabbb8f68b8,0.0,0.95,True
cc184b78-03a0-4cfb-8dec-c843fdceebc2,0.0,0.95,True
cc1bda5b-5edc-4b60-b640-7737f2670ba7,0.0,0.95,True
cc328818-2ef0-43a2-b02a-9b36ca177395,0.0,0.95,True
cc7f3de7-44a2-468c-ad42-bff84a7e65b6,0.0,0.95,True
cd3606c6-88f2-47ee-af3c-233afc1a3ff8,0.0,0.95,True
cd8b598d-5c8e-4f18-874f-23de7a90e9a6,0.0,0.95,True
cdcdb1b9-0d90-401a-832c-e8487c61a41b,0.0,0.95,True
cdefff1f-801a-4f44-b4b2-24fc6e992f19,0.0,0.95,True
cdf7f892-d494-4116-b5de-d7d3b9fc5580,0.0,0.95,True
ce9da270-9a48-438c-88e7-094cc782590b,0.0,0.95,True
cf9a9552-ffd2-4e5b-8630-8477dc45ee3a,0.0,0.95,True
cfb2d5d9-6410-4f18-90cf-59a4aafb5c0d,0.0,0.95,True
cff375e3-4ff1-4a13-9e13-f6746a310bd1,0.0,0.95,True
d0ba15a7-d95a-45cf-b659-9ab2e8d70bbe,0.0,0.95,True
d1502491-9964-4d24-a060-2ab6dc4ccf1f,0.0,0.95,True
d16924e3-b4ea-42bf-9754-640cadc4d3ed,0.0,0.95,True
d1a8b56f-957d-4978-9364-f713531a2e98,0.0,0.95,True
d2754b7f-8093-40a2-90be-48bc62b53c33,0.0,0.95,True
d2b20b51-3999-45b1-b36e-81e29d08b9ec,0.0,0.95,True
d2bd28e5-b9d9-4106-ac5f-098a2375b370,0.0,0.95,True
d2c50ba6-dfac-40d5-ad70-84423cd780b6,0.0,0.95,True
d3caa9c4-a0e3-46d9-a707-4d2cd3d5d7e1,0.0,0.95,True
d3d244a0-3d01-49e8-8a94-d3e010997d29,0.0,0.95,True
d3eb5801-8513-43e4-85ba-395c89d31216,0.0,0.95,True
d44e5f26-d98d-4f79-8cb4-daa862369c53,0.0,0.95,True
d51cb078-d0ba-4fef-8a37-7ecc80cf9962,0.0,0.95,True
d5c8c238-8a9e-4d0e-86ec-030e07dc4797,0.0,0.95,True
d605d4a1-2d91-4662-8ec5-0c2efbeea9a4,0.0,0.95,True
d60f9be7-023b-4f38-a341-98b93d5135ae,0.0,0.95,True
d656cfde-7a52-4265-aba0-ba0f631e099c,0.0,0.95,True
d721e32b-a7f5-4873-89d1-19f92d4e6b9f,0.0,0.95,True
d7605b60-382c-4e83-b977-38e1964f30f3,0.0,0.95,True
d7fa3fb1-f2f9-4586-8699-ed4a550d5adb,0.0,0.95,True
d83de611-1623-4869-ad6e-0db292f5eb58,0.0,0.95,True
d8517891-6b17-4d39-89de-b070024d9696,0.0,0.95,True
d8be6134-aab6-4726-97b8-d0edb444061f,0.0,0.95,True
d927252f-b5a4-480e-bf59-1ff076c4f17e,0.0,0.95,True
d9a5a49b-93d3-4824-90e9-369bb66d965f,0.0,0.95,True
d9f709e1-0a46-4014-89e7-7e1a53fa74c1,0.0,0.95,True
da986bf6-4589-4e19-9af5-988095e5f782,0.0,0.95,True
db1c4c48-2941-47f3-8ae9-c5d176103fd9,0.0,0.95,True
db61c768-f57d-450f-b5bc-b084d290c46d,0.0,0.95,True
dba41c1a-209f-4dcb-98b1-29df1d9bfea7,0.0,0.95,True
dbfc500f-e6fa-43c0-b0a9-f371a1069fef,0.0,0.95,True
dc4a1a21-7899-4db4-8e7e-33506420b39e,0.0,0.95,True
dc4d2b13-7f12-4417-b730-9ab89d4b1187,0.0,0.95,True
dc825ca7-4a03-4a2f-9f3a-8de2d45dc42e,0.0,0.95,True
dcd53d5d-f2a9-4053-8e5e-34472055c021,0.0,0.95,True
dd27a807-62f3-4ad0-8a39-9cdcea55be21,0.0,0.95,True
dd6c9d31-23f1-4f5f-9fe9-71f6c500d34c,0.0,0.95,True
dd7b3b63-fb1e-4af7-af6d-6fda82df487a,0.0,0.8,True
dd9c77f0-d50f-4321-b9c0-2e28365f93c2,0.0,0.95,True
de75669e-50a4-4166-8392-39b475ca6cce,0.0,0.95,True
de8c9d55-3634-4972-be99-2488933253b2,0.0,0.95,True
df7b3109-9bc5-4d0b-8582-200dd8f50a61,0.0,0.95,True
df94eb05-2b59-4ec4-9259-0f60de2d64f4,0.0,0.95,True
dfeaba5b-0163-4a0b-8e80-b79b0f3a59df,0.0,0.95,True
e07fc75b-8563-45b9-ad19-dcbbdce3ff96,0.0,0.95,True
e0eb39c4-b311-4aa9-a30a-cd28e278a357,0.0,0.95,True
e10d18c5-5ec0-418e-81d7-6845b3517a36,0.0,0.95,True
e17d0569-ff05-45f2-8f4b-c98816d22160,0.0,0.95,True
e1d72509-f898-4794-8b9f-b042513d303f,0.0,0.95,True
e1f7ccaf-25d2-477a-94b1-0926fff37749,0.0,0.95,True
e220e634-f19a-455d-a10b-4909c065e4c5,0.0,0.85,True
e32fb0f2-7612-46d6-a2bf-9ed47be5cd29,0.0,0.95,True
e40b4e8b-c72c-4f2c-ace2-66c3bd4d7df6,0.0,0.95,True
e4c8eb64-f01b-4cfc-8c71-6d39b25ba056,0.0,0.95,True
e4e16ffa-3ec2-4ca6-8512-5aa449b29bc2,0.0,0.95,True
e5d6912c-4755-40c6-a31d-05bec6e4e03f,0.0,0.95,True
e646bf92-9472-4ac6-9a42-adffd9860a92,0.0,0.95,True
e6ae8fa7-55bb-4543-ae68-4f0d5a7abe99,0.0,0.95,True
e7d57a10-450e-410a-a778-0836d3d10393,0.0,0.95,True
e8150b6f-e1d3-44e0-bc29-1b3bedd2d468,0.0,0.95,True
e870750a-d8dc-44b3-856a-7bd15054ad38,0.0,0.95,True
e95ac046-e20b-4e23-8fe3-18683c8c7ecf,0.0,0.8,True
e9672670-32fd-45aa-809d-e96ff566d4d1,0.0,0.95,True
e9a824cb-0d48-4422-b2c3-187fbd4e7ab4,0.0,0.95,True
ea07985b-a1fe-49ec-9c87-02dd86c9ce93,0.0,0.95,True
ea55c58d-f712-4f63-8558-00f3476b68c4,0.0,0.95,True
ea855234-84a0-417d-baa6-93f26bc8530a,0.0,0.95,True
ea8b2f43-a569-48bd-96b3-e0c834f4fa1c,0.0,0.95,True
ebdc8039-b655-4a4c-8248-144fdbface56,0.0,0.95,True
ebe5abd8-9f4c-4877-a0a7-b9a96ecb2fc1,0.0,0.95,True
ed7483d9-2ebb-467d-98d0-7d66911ab6b0,0.0,0.95,True
eee8bfcd-064f-41e5-af36-13bc67a1713c,0.0,0.95,True
ef342d81-1a21-47ed-84ab-b230107e36ee,0.0,0.95,True
effb395e-bcd6-4155-9a80-826c0ab65667,0.0,0.95,True
f056d3e2-087e-49a1-849f-a13d668b350a,0.0,0.95,True
f2067ce9-1476-4920-968b-c3ad25366a97,0.0,0.95,True
f24dfcb1-7ebb-4cd4-92ca-488ce67212c7,0.0,0.95,True
f2592eaf-d1d2-4f2c-81bb-da14beca78c4,0.0,0.95,True
f27639d4-352d-488d-bdae-643c5f7a1aa4,0.0,0.95,True
f2882a82-380f-49f2-bc07-14ae10ad72a8,0.0,0.95,True
f2f95b64-9815-4943-8205-b2e1a1e5ae22,0.0,0.95,True
f3461bec-6f4c-4ef6-ba35-3807a2b36d7d,0.0,0.95,True
f39eba2f-7ec3-47d4-abf8-63fd9444b3a1,0.0,0.95,True
f4219aa0-6830-46c8-8b29-329f19ed0404,0.0,0.95,True
f4a15e2c-86fb-4a88-877b-abb82baef6cd,0.0,0.95,True
f4dd0995-eaaf-4b3f-9427-99840d5870e0,0.0,0.95,True
f4e01918-ea2d-44b0-85d3-6e129eb8d1e2,0.0,0.95,True
f4e47426-9ad8-4180-aa6a-7c3812b963bb,0.0,0.95,True
f51d7a96-4b7f-4571-ae1c-035a1e6a7746,0.0,0.95,True
f562f063-1df5-4460-a52c-d6a572ac05ed,0.0,0.95,True
f5e7db04-6b5b-41fa-bc7b-254ad8a3a711,0.0,0.95,True
f5f69d59-2d1d-4e33-bc00-638cca28abb2,0.0,0.95,True
f68d65be-4233-4cac-bf56-57f347ab8ad0,0.0,0.95,True
f73594c9-5d01-4976-86ca-d42f8e64c894,0.0,0.95,True
f740609c-d1ea-48f7-acf9-7b13001e766e,0.0,0.95,True
f890ddcf-a32f-4bc7-92a0-8a364d0eaa59,0.0,0.95,True
f8c445e0-6371-4cf0-b984-eaf988738d53,0.0,0.95,True
f8cac5ad-3115-4fd5-8f55-519908e2cc13,0.0,0.95,True
f9021a42-fc9c-493c-a5d9-cac807ca99ca,0.0,0.95,True
f94ca9fb-a956-4dad-aa1e-43a1c91acc9d,0.0,0.95,True
fa3a7d28-6dd7-4076-9b60-849295fd6d39,0.0,0.95,True
fa55b940-1478-4b16-850f-c23969c530e4,0.0,0.95,True
fab7d7f4-8aa8-4f78-8650-b80b97eeba68,0.0,0.95,True
fb018e7f-e96a-47b3-926f-11ab133d251b,0.0,0.95,True
fb7190ba-2399-4eae-8ea0-deddfe592e8c,0.0,0.95,True
fb7ddf91-bd66-47d8-853a-e94812f4e3fc,0.0,0.95,True
fb8038c0-8168-4b99-b13a-e2bb8ab130cc,0.0,0.95,True
fbd019af-e884-479d-92f5-b37dc913aa5c,0.0,0.95,True
fc12aad2-7638-42a8-bf36-a4e38dec9ff6,0.0,0.95,True
fc2391a9-562d-4b83-b56d-8bc79942d2ae,0.0,0.95,True
fc3c6bd6-252a-4c56-9206-12fc0bd22c59,0.0,0.95,True
fc8c9ead-fca6-47cc-bf4d-4e03afb1c4aa,0.0,0.95,True
fca37f68-4517-4e06-9289-7fa7bc72cfe7,0.0,0.95,True
fce9707e-0e7d-450c-9cb9-d189527b70a1,0.0,0.95,True
fcee277b-b47e-4292-9f4a-f96f11056aa6,0.0,0.95,True
fd00ee00-b9ba-422d-9078-6b42ab8fe3dc,0.0,0.95,True
fd742f0a-be5b-446f-84a8-6683bcd87d2c,0.125,0.95,True
fd806c2b-7168-46a5-b2b6-76c143a044bf,0.0,0.95,True
fdd93a7c-adc6-4580-bf08-0361905d8be1,0.0,0.95,True
