fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
2552481,"John Spencer-Churchill, 10th Duke of Marlborough",0,1,1,0.0,Winston Churchill,False,1.0
2562742,Andrew Lloyd Webber,0,1,1,0.0,John Kander,False,0.0
25674,Nouakchott,1,1,1,0.0,Port Louis,False,0.0
2569888,Noumea,0,1,1,0.0,Baton Rouge,False,0.0
2579813,Prague,1,1,1,0.0,Central Bohemian Region,False,0.0
2583275,Stockholm,2,1,1,0.0,Stockholm County,False,0.0
2584513,Robert Kirkman,3,1,1,0.0,Robert Louis Stevenson,False,0.0
2584594,Alofi,3,1,1,0.0,Yaren District,False,0.0
258682,Shimla,4,1,1,0.0,New Delhi,False,0.0
2596512,Oxfordshire,4,1,1,0.0,London,False,0.0
2600825,Saint Petersburg,3,1,1,0.0,Moscow,False,0.0
2603584,Harris Jayaraj,3,1,1,0.0,Yuvan Shankar Raja,False,0.0
2606277,science fiction,0,1,1,0.0,rock music,False,0.0
2606349,Murray Gold,4,1,1,0.0,science fiction,False,0.0
2611738,Hobart,1,1,1,0.0,Hamilton,False,0.0
2612485,Heraklion,4,1,1,0.0,4th of August Regime,False,0.0
2616414,Zulfiqar Ali Bhutto,2,1,1,0.0,Aung San,False,0.0
2630371,Judaism,4,1,1,0.0,Islam,False,1.0
2634781,Vaduz,0,1,1,0.0,Berlin,False,0.0
263653,Jane Randolph Jefferson,4,1,1,0.0,Augustine Washington,False,0.0
263924,"James Madison, Sr.",2,1,1,0.0,Jane Randolph Jefferson,False,0.0
2651225,Queensland,3,1,1,0.0,South Australia,False,1.0
2651226,Queensland,3,1,1,0.0,South Australia,False,1.0
265754,San Juan,3,1,1,0.0,Manila,False,0.0
2658151,Copenhagen,1,1,1,0.0,Stockholm County,False,0.0
2665279,King Edward Point,4,1,1,0.0,Kingston,False,0.0
2669469,Himanshu Sharma,0,1,1,0.0,Kalanithi Maran,False,0.0
2670586,Kuwait,4,1,1,0.0,Federated Malay States,False,1.0
2672349,Lee Daniels,3,1,1,1.0,Lee Daniels,False,0.0
2672350,Lee Daniels,0,1,1,1.0,Lee Daniels,False,0.0
2684047,Islam,3,1,1,0.0,Armenian Catholic Church,False,0.0
2684048,Islam,3,1,1,0.0,Armenian Catholic Church,False,0.0
2696170,Eduardo Saverin,1,1,1,0.0,Marta Kauffman,False,0.0
2712847,Adelaide,2,1,1,0.0,Bloemfontein,False,0.0
2725932,Warsaw,2,1,1,0.0,Central Bohemian Region,False,1.0
2731195,Franz Kafka,0,1,1,0.0,Stephen,False,0.0
2731813,Nation of Islam,3,1,1,1.0,Nation of Islam,False,0.0
2731814,Nation of Islam,3,1,1,1.0,Nation of Islam,False,0.0
2731815,Nation of Islam,1,1,1,1.0,Nation of Islam,False,0.0
2763878,Melbourne,3,1,1,0.0,Canberra,False,0.0
2765336,Aung San,0,1,1,0.0,Khin Kyi,False,1.0
2765337,Khin Kyi,3,1,1,0.0,Aung San,False,0.0
276787,talent manager,4,1,1,0.0,record producer,False,0.0
2776008,Vilnius,1,1,1,0.0,Ljubljana,False,0.0
2777708,legal drama,0,1,1,1.0,legal drama,False,0.0
2777709,legal drama,2,1,1,1.0,legal drama,False,0.0
2791111,Karachi,3,1,1,0.0,Tughlaq dynasty,False,0.0
2795779,Augustine of Hippo,1,1,1,0.0,Stephen King,False,0.0
279768,Geneva,2,1,1,0.0,Sion,False,1.0
2797971,Zeus,4,1,1,0.0,Cronus,False,0.0
2797972,Leto,0,1,1,0.0,Zeus,False,0.0
279943,Michael Barnathan,0,1,1,0.0,John Lasseter,False,0.0
2819275,People's Republic of China,0,1,1,0.0,Luoyang,False,1.0
2820580,Taejong of Joseon,3,1,1,0.0,Matsudaira Hirotada,False,0.0
2821000,Cayenne,4,1,1,0.0,Port Louis,False,0.0
2825693,Unitarianism,4,1,1,0.0,Catholic Church,False,0.0
2825931,Kadiogo Province,1,1,1,0.0,Loiret,False,0.0
282938,Kiel,1,1,1,0.0,Berlin,False,0.0
2839162,Rome,4,1,1,0.0,Florence,False,1.0
2839774,Cronus,2,1,1,0.0,Zeus,False,0.0
284073,Kenji Yamamoto,4,1,1,0.0,Craig Safan,False,0.0
2854229,Konstantinos II of Greece,0,1,1,0.0,Paul I of Russia,False,0.0
286359,Kahlil Gibran,2,1,1,0.0,Nation of Islam,False,0.0
2865788,Dr. Dre,4,1,1,0.0,Jerry Bruckheimer,False,0.0
2871596,South Carolina,0,1,1,0.0,Suffolk County,False,0.0
2873463,actor,4,1,1,1.0,actor,False,0.0
287593,Hanover,0,1,1,0.0,East Berlin,False,0.0
287661,Anglicanism,4,1,1,0.0,Catholic Church,False,0.0
2876768,Isuna Hasekura,0,1,1,0.0,Stephen,False,0.0
2889942,Lusaka Province,0,1,1,0.0,Rhodesia,False,1.0
2891138,Jerry Bruckheimer,3,1,1,0.0,Hiromichi Tanaka,False,0.0
28977,Port Louis,0,1,1,0.0,Nouakchott,False,0.0
2899839,Bern,2,1,1,0.0,Holy Roman Empire,False,0.0
2904226,Belo Horizonte,4,1,1,0.0,Lisbon,False,0.0
290656,Albert Hackett,4,1,1,0.0,Stanley Kubrick,False,0.0
2909773,Rhodesia,1,1,1,1.0,Rhodesia,False,0.0
2909774,Rhodesia,3,1,1,1.0,Rhodesia,False,0.0
2909775,Rhodesia,1,1,1,1.0,Rhodesia,False,0.0
2918829,disc jockey,0,1,1,0.0,record producer,False,0.0
2920105,Santander,2,1,1,0.0,Bellinzona,False,0.0
293318,Mainz,3,1,1,0.0,Berlin,False,0.0
2935548,Yerevan,2,1,1,0.0,Ankara,False,0.0
2938102,Ptolemy XII Auletes,4,1,1,0.0,Zeus,False,0.0
2939807,Vienna,0,1,1,0.0,Holy Roman Empire,False,0.0
2940712,Porto Alegre,2,1,1,0.0,San Juan,False,0.0
2941704,Gunnora,4,1,1,0.0,Zita of Bourbon-Parma,False,0.0
2942698,record producer,2,1,1,1.0,film director,False,1.0
2950925,Belgrade,1,1,1,0.0,Karachi,False,0.0
2955066,Thomas More,4,1,1,0.0,Augustine Washington,False,0.0
2955693,Salvador,2,1,1,0.0,Managua,False,0.0
2965573,Jerusalem,3,1,1,1.0,Jerusalem,False,0.0
2965793,Cronus,2,1,1,0.0,Zeus,False,0.0
2966183,South Dakota,0,1,1,1.0,South Dakota,False,0.0
2966184,South Dakota,3,1,1,1.0,South Dakota,False,0.0
2967643,Canberra,1,1,1,0.0,Queensland,False,0.0
2972379,Athens,4,1,1,0.0,4th of August Regime,False,0.0
297952,Springfield,0,1,1,0.0,Lincoln,False,0.0
2984079,Berlin,2,1,1,1.0,Berlin,False,0.0
2986069,Buenos Aires,3,1,1,0.0,Managua,False,1.0
2998350,Lima,1,1,1,0.0,Cairo,False,0.0
29990,Jerry B. Jenkins,2,1,1,0.0,Robert Kirkman,False,0.0
3008151,Pyongyang,1,1,1,0.0,Tokyo,False,0.0
3022356,Lady Shiva,0,1,1,0.0,Eileen Ryan,False,0.0
3024026,Rob Cohen,4,1,1,0.0,Rocky Johnson,False,0.0
3025482,David Diamond,2,1,1,0.0,David Zelag Goodman,False,0.0
3026512,Devaki,1,1,1,0.0,Maya,False,0.0
302854,Bismarck,0,1,1,0.0,Pierre,False,0.0
3028806,Odin,2,1,1,1.0,Odin,False,0.0
3030578,Ankara,3,1,1,0.0,Ashgabat,False,0.0
3041429,Margaret Tudor,2,1,1,0.0,Mary of Teck,False,0.0
3041936,Giuli Alasania,4,1,1,0.0,Paul I of Russia,False,0.0
3058589,Alphaeus,3,1,1,0.0,Joseph,False,0.0
3059089,pop music,2,1,1,0.0,film director,False,0.0
306174,Anthony Stacchi,1,1,1,0.0,Robert Zemeckis,False,0.0
3064464,Wisconsin,3,1,1,0.0,Madison,False,0.0
306840,Pierre,4,1,1,0.0,Bloemfontein,False,0.0
3072581,Zebedee,1,1,1,0.0,Joseph,False,0.0
3073298,Zebedee,3,1,1,0.0,Joseph,False,0.0
307727,Helena,4,1,1,0.0,Salt Lake City,False,0.0
3078887,actor,1,1,1,0.0,basketball,False,0.0
3081622,Eileen Ryan,4,1,1,0.0,Sean Penn,False,0.0
30821,Rabat,0,1,1,0.0,Marrakesh,False,0.0
3082150,Mendoza,4,1,1,0.0,Santiago Metropolitan Region,False,1.0
3084024,Quincy Jones,1,1,1,1.0,Quincy Jones,False,0.0
3084025,Quincy Jones,3,1,1,1.0,Quincy Jones,False,0.0
308584,George Langelaan,1,1,1,0.0,Lucien Hubbard,False,0.0
3108719,Lisbon,3,1,1,0.0,Praia,False,0.0
3134758,Charlie Chaplin,3,1,1,0.0,Stephen Sondheim,False,0.0
3148563,Uther Pendragon,2,1,1,0.0,Igraine,False,0.0
3148564,Igraine,4,1,1,0.0,Uther Pendragon,False,0.0
3149188,City of Brussels,4,1,1,1.0,City of Brussels,False,0.0
3149189,City of Brussels,3,1,1,1.0,City of Brussels,False,0.0
3170152,Guillermo del Toro,1,1,1,0.0,Johnny Depp,False,0.0
3172724,science fiction,1,1,1,0.0,role-playing video game,False,0.0
3172727,George Lucas,3,1,1,0.0,science fiction,False,0.0
3178644,Michael Ende,4,1,1,0.0,Stephen,False,0.0
3181355,Ron Paul,3,1,1,0.0,Austin,False,0.0
318560,Boise,1,1,1,0.0,Sacramento,False,0.0
3194701,Christopher Nolan,2,1,1,0.0,Geoffrey S. Fletcher,False,0.0
320847,Falkland Islands,4,1,1,0.0,South Dakota,False,0.0
3209494,Henry Bean,1,1,1,0.0,Wesley Strick,False,0.0
3211017,James O'Barr,1,1,1,0.0,Stephen King,False,0.0
321759,Charles I of England,0,1,1,0.0,Philip III of France,False,0.0
3234177,Howard Shore,1,1,1,0.0,Christophe Beck,False,0.0
3286131,Laertes,2,1,1,0.0,Zeus,False,0.0
3349797,Jack Bender,4,1,1,0.0,Jerry Bruckheimer,False,0.0
336967,Hyderabad,0,1,1,0.0,Andhra Pradesh,False,1.0
3370313,Nancy Meyers,3,1,1,0.0,David Hare,False,0.0
3403435,composer,1,1,1,0.0,Central Bohemian Region,False,1.0
34246,Windhoek,4,1,1,0.0,The Hague,False,0.0
3435929,Garoowe,4,1,1,0.0,Addis Ababa,False,0.0
3437069,United States of America,0,1,1,0.0,United Kingdom,False,1.0
3441419,alternative rock,2,1,1,1.0,alternative rock,False,0.0
3453821,Plato,0,1,1,0.0,Stephen King,False,0.0
3473657,Harold Ramis,4,1,1,0.0,David Seltzer,False,0.0
3483611,red,1,1,1,1.0,red,False,0.0
3487405,William Blake,4,1,1,0.0,John Norman,False,0.0
3492073,Lombardy,4,1,1,1.0,Lombardy,False,0.0
3492074,Lombardy,2,1,1,1.0,Lombardy,False,0.0
3492075,Lombardy,1,1,1,1.0,Lombardy,False,0.0
3492076,Lombardy,4,1,1,1.0,Lombardy,False,0.0
349950,Eastern Orthodox Church,1,1,1,0.0,Islam,False,0.0
349957,Constantinople,3,1,1,0.0,Eastern Orthodox Church,False,1.0
35,Libreville,0,1,1,0.0,Basse-Terre,False,0.0
3509316,Catholic Church,1,1,1,1.0,Catholic Church,False,0.0
3514599,Cairo,0,1,1,0.0,Saint Petersburg,False,0.0
351663,William II of the Netherlands,0,1,1,0.0,Philip III of France,False,0.0
353886,Nabopolassar,4,1,1,0.0,Alphaeus,False,0.0
3543824,Robert Ludlum,2,1,1,0.0,Nat Faxon,False,0.0
3553137,Piedmont,3,1,1,1.0,Piedmont,False,1.0
3553138,Piedmont,4,1,1,1.0,Piedmont,False,1.0
3553139,Piedmont,0,1,1,1.0,Piedmont,False,1.0
3553140,Piedmont,4,1,1,1.0,Piedmont,False,1.0
355719,Denver,2,1,1,0.0,Central Bohemian Region,False,0.0
3575966,Lawrence Lasker,1,1,1,0.0,Andrew Bergman,False,0.0
357926,Bologna,3,1,1,0.0,Lombardy,False,0.0
3602648,Michael Hirst,0,1,1,0.0,Daphne du Maurier,False,0.0
3635640,rugby union,2,1,1,0.0,American football,False,0.0
3641770,Rick Grimes,3,1,1,0.0,Lori Grimes,False,0.0
3641771,Lori Grimes,4,1,1,0.0,Rick Grimes,False,0.0
3647092,baseball,2,1,1,0.0,association football,False,0.0
364869,Fritz Lang,3,1,1,0.0,David Seltzer,False,0.0
364870,Fritz Lang,3,1,1,0.0,David Seltzer,False,0.0
367189,Bellinzona,0,1,1,0.0,Piedmont,False,0.0
3731897,South Australia,1,1,1,0.0,Queensland,False,0.0
37500,Niamey,4,1,1,0.0,Abuja,False,0.0
376088,Ancona,0,1,1,0.0,Bologna,False,0.0
3772898,Steve Miner,1,1,1,0.0,Christophe Beck,False,0.0
3774112,fantasy,0,1,1,0.0,rock music,False,0.0
3803719,David Seltzer,2,1,1,1.0,David Seltzer,False,0.0
3868065,Beirut,4,1,1,0.0,New York City,False,0.0
388973,platform game,2,1,1,0.0,alternative rock,False,0.0
389221,Jack the Ripper,1,1,1,0.0,Stephen King,False,0.0
3908749,Sin,0,1,1,0.0,Ningal,False,0.0
3908750,Ningal,2,1,1,0.0,Sin,False,0.0
39178,Abuja,0,1,1,0.0,Niamey,False,0.0
392039,Kolkata,4,1,1,0.0,Tughlaq dynasty,False,0.0
392271,Henry II of England,3,1,1,0.0,Winchester,False,0.0
3924452,Brussels Capital Region,4,1,1,0.0,City of Brussels,False,0.0
392466,San Fernando,4,1,1,0.0,Manila,False,0.0
3960385,Tom Topor,0,1,1,0.0,Ian Watson,False,0.0
398096,Protestantism,4,1,1,0.0,Catholic Church,False,0.0
4019380,Dick Cheney,4,1,1,0.0,Bill Clinton,False,0.0
405356,Province of Como,0,1,1,0.0,Lombardy,False,0.0
406821,Philip III of France,3,1,1,0.0,Philip IV of France,False,0.0
409804,Gavin O'Connor,3,1,1,0.0,Edward Zwick,False,0.0
411147,Robert Simonds,2,1,1,0.0,Mildred J. Hill,False,0.0
4117727,Charlie Chaplin,1,1,1,0.0,"John Spencer-Churchill, 10th Duke of Marlborough",False,0.0
4123087,Western Cape,2,1,1,1.0,Western Cape,False,0.0
4123088,Western Cape,0,1,1,1.0,Western Cape,False,0.0
4123089,Western Cape,1,1,1,1.0,Western Cape,False,0.0
412570,James V of Scotland,2,1,1,0.0,Mary of Teck,False,0.0
4145108,Billy Ray Cyrus,4,1,1,0.0,Odin,False,0.0
4146111,Bhumibol Adulyadej,1,1,1,0.0,Sirikit,False,0.0
4146112,Sirikit,0,1,1,0.0,Bhumibol Adulyadej,False,0.0
415310,Niccolò Machiavelli,0,1,1,0.0,Jane Austen,False,0.0
4165947,The Hague,0,1,1,1.0,The Hague,False,0.0
4165948,The Hague,2,1,1,0.0,Willemstad,False,0.0
417829,Vienna,0,1,1,0.0,Holy Roman Empire,False,1.0
4212451,Jonathan Larson,1,1,1,1.0,Jonathan Larson,False,0.0
4212454,Jonathan Larson,3,1,1,1.0,Jonathan Larson,False,0.0
4269062,Debra Hill,4,1,1,1.0,Debra Hill,False,0.0
4269063,Debra Hill,3,1,1,1.0,Debra Hill,False,0.0
4288607,Ryan O'Neal,1,1,1,0.0,Joe Jackson,False,0.0
43108,Kampala,0,1,1,0.0,Accra,False,0.0
4379008,Paddy Chayefsky,1,1,1,0.0,Trent Reznor,False,0.0
4385256,Danny DeVito,2,1,1,0.0,Debra Hill,False,0.0
4394181,Dili,0,1,1,0.0,Colombo,False,0.0
4409386,Grand Duchess Maria Alexandrovna of Russia,0,1,1,0.0,Catherine II of Russia,False,0.0
4420065,George Town,3,1,1,0.0,Hamilton,False,0.0
44382,Kigali,4,1,1,0.0,Rhodesia,False,0.0
444181,Lutheranism,1,1,1,0.0,Anglicanism,False,0.0
444186,Johann Ambrosius Bach,3,1,1,0.0,Lutheranism,False,0.0
4457132,role-playing video game,3,1,1,0.0,alternative rock,False,0.0
4483945,Keith Allen,2,1,1,0.0,Robert Kardashian,False,0.0
4487410,Alexander Brandon,3,1,1,0.0,Ian Watson,False,0.0
4494197,Rudyard Kipling,1,1,1,0.0,Stephen King,False,0.0
451808,Nanjing,4,1,1,1.0,Nanjing,False,0.0
451809,Nanjing,0,1,1,1.0,Nanjing,False,0.0
4526742,George Clooney,3,1,1,0.0,Ian Watson,False,0.0
4530582,Trevor Griffiths,2,1,1,0.0,Daphne du Maurier,False,0.0
4530583,Trevor Griffiths,2,1,1,0.0,Daphne du Maurier,False,0.0
4549798,rock music,2,1,1,0.0,alternative rock,False,0.0
4549803,rock music,2,1,1,0.0,alternative rock,False,0.0
4557333,Stephen King,4,1,1,0.0,Jonathan Larson,False,0.0
4576218,Seth Rogen,4,1,1,0.0,Robert Zemeckis,False,0.0
4582156,Stephen,4,1,1,0.0,Adela of Normandy,False,1.0
4582157,Adela of Normandy,2,1,1,0.0,Stephen,False,0.0
4604790,Jim Jacobs,0,1,1,0.0,John Lasseter,False,0.0
4607473,Prabodhankar Thackeray,1,1,1,0.0,Harivansh Rai Bachchan,False,0.0
4607987,Emirate of Dubai,0,1,1,0.0,Tughlaq dynasty,False,1.0
4608347,Leigh Whannell,3,1,1,0.0,Stephen,False,0.0
4617076,Dubai,3,1,1,0.0,Tughlaq dynasty,False,1.0
4635,Toby Emmerich,1,1,1,0.0,David Heyman,False,0.0
4638370,Lesli Linka Glatter,1,1,1,0.0,Robert Zemeckis,False,0.0
4664593,John and James Woolf,4,1,1,0.0,Jerry Bruckheimer,False,0.0
469339,Christopher Gore,3,1,1,0.0,Marta Kauffman,False,0.0
471851,Tughlaq dynasty,4,1,1,1.0,Tughlaq dynasty,False,0.0
471852,Tughlaq dynasty,1,1,1,1.0,Tughlaq dynasty,False,0.0
471853,Tughlaq dynasty,4,1,1,1.0,Tughlaq dynasty,False,0.0
471854,Tughlaq dynasty,0,1,1,1.0,Tughlaq dynasty,False,0.0
471855,Tughlaq dynasty,1,1,1,1.0,Tughlaq dynasty,False,0.0
471864,New Delhi,3,1,1,0.0,Tughlaq dynasty,False,0.0
4735194,Salman Rushdie,1,1,1,0.0,Stephen Sondheim,False,0.0
4740507,Helsinki,4,1,1,0.0,Ufimsky District,False,0.0
4742010,Wendy Carlos,4,1,1,0.0,Jonathan Larson,False,0.0
4767525,Stephen King,0,1,1,0.0,John Norman,False,0.0
4795088,William MacQuitty,1,1,1,0.0,Eric Ambler,False,0.0
4795090,Eric Ambler,0,1,1,1.0,Eric Ambler,False,0.0
4795091,Eric Ambler,2,1,1,0.0,William MacQuitty,False,0.0
4795092,Eric Ambler,2,1,1,0.0,William MacQuitty,False,0.0
4807954,actor,2,1,1,0.0,basketball,False,0.0
4812412,Chris Columbus,0,1,1,0.0,Stanley Kubrick,False,0.0
4814729,role-playing video game,2,1,1,0.0,red,False,0.0
482181,Abraham Lincoln,2,1,1,0.0,Nancy Hanks Lincoln,False,1.0
4851283,platform game,0,1,1,0.0,role-playing video game,False,0.0
4851661,Germany,0,1,1,0.0,Holy Roman Empire,False,0.0
4857665,Will Eisner,1,1,1,0.0,Wesley Strick,False,0.0
4864774,Rhonda Byrne,3,1,1,0.0,Stephen King,False,0.0
4877533,Kevin Feige,2,1,1,0.0,Alexander Brandon,False,0.0
4888552,Ian La Frenais,2,1,1,0.0,Augustine of Hippo,False,0.0
488891,Andhra Pradesh,3,1,1,0.0,Tughlaq dynasty,False,0.0
4891952,Gregg Hale,0,1,1,0.0,Robert Kirkman,False,0.0
4902992,Malia Scotch Marmo,4,1,1,0.0,David Hare,False,0.0
4909351,Penny Marshall,4,1,1,0.0,John Hughes,False,0.0
4930327,indie rock,4,1,1,0.0,role-playing video game,False,0.0
4966043,Loiret,0,1,1,0.0,Kingdom of the Netherlands,False,0.0
4966044,Loiret,0,1,1,0.0,Kingdom of the Netherlands,False,0.0
4976747,N'Djamena,2,1,1,0.0,Bangui,False,0.0
4976789,Larry Cohen,0,1,1,0.0,John Lasseter,False,0.0
4977219,Daniel Lanois,3,1,1,0.0,John Kander,False,0.0
4987163,Batman,1,1,1,0.0,Rocky Johnson,False,0.0
4990166,Shirō Sagisu,1,1,1,0.0,alternative rock,False,0.0
4995155,Wellington,0,1,1,0.0,Avarua,False,0.0
500387,Province of Syracuse,2,1,1,0.0,4th of August Regime,False,0.0
501017,Steven Soderbergh,0,1,1,0.0,John Lasseter,False,0.0
5015775,New Delhi,1,1,1,0.0,Tughlaq dynasty,False,0.0
5046329,Funafuti,1,1,1,0.0,Apia,False,0.0
504663,Richmond,0,1,1,0.0,Montgomery,False,0.0
5053330,Eiichiro Oda,1,1,1,0.0,Stephen,False,0.0
51112,Dakar,0,1,1,0.0,Basse-Terre,False,0.0
512880,Tuguegarao,3,1,1,0.0,Manila,False,0.0
51490,Quentin Tarantino,1,1,1,0.0,Christopher Gore,False,0.0
5152223,Apia,2,1,1,0.0,Pago Pago,False,0.0
5175831,Honiara,4,1,1,0.0,Victoria,False,0.0
5189715,Nobuo Uematsu,2,1,1,0.0,third-person shooter,False,0.0
5210420,Port Moresby,3,1,1,0.0,Kampala,False,0.0
523639,Albany,4,1,1,0.0,Trenton,False,0.0
5241281,Aristotle,1,1,1,0.0,Herodotos,False,0.0
5247805,Tokyo,4,1,1,1.0,Tokyo,False,0.0
5255828,Yaren District,1,1,1,0.0,Alofi,False,0.0
527593,Dumaguete,3,1,1,0.0,Manila,False,0.0
5282300,Palikir,3,1,1,0.0,Manila,False,0.0
528873,Providence,2,1,1,0.0,Trenton,False,0.0
52919,Victoria,3,1,1,0.0,Praia,False,0.0
529887,Kanchipuram,4,1,1,0.0,New York City,False,0.0
5302153,Middelburg,4,1,1,0.0,The Hague,False,0.0
5316162,Brookline,4,1,1,0.0,Gotham City,False,0.0
5347843,South Tarawa,0,1,1,0.0,Honiara,False,0.0
534816,Annapolis,4,1,1,0.0,Boston,False,0.0
5366171,Hayley Mills,0,1,1,0.0,Lori Grimes,False,0.0
537684,Darren Aronofsky,2,1,1,0.0,Jack Bender,False,0.0
5409302,Rumiko Takahashi,1,1,1,0.0,Matsudaira Hirotada,False,0.0
5421647,Caracas,2,1,1,0.0,Managua,False,0.0
542552,Columbus,3,1,1,0.0,Monrovia,False,0.0
546090,Harrisburg,2,1,1,0.0,Lincoln,False,0.0
5467380,Luoyang,3,1,1,0.0,Nanjing,False,0.0
5467381,Luoyang,3,1,1,0.0,Nanjing,False,0.0
5467382,Luoyang,3,1,1,0.0,Nanjing,False,0.0
5473227,Jacques d'Arc,3,1,1,0.0,"John Spencer-Churchill, 10th Duke of Marlborough",False,0.0
5478464,puzzle video game,2,1,1,0.0,first-person shooter,False,0.0
5489997,John Marshall Clemens,3,1,1,0.0,Thomas Lincoln,False,0.0
54966,physician,4,1,1,0.0,Stephen Sondheim,False,0.0
552289,Trenton,0,1,1,0.0,Basse-Terre,False,0.0
5547087,Paramaribo,1,1,1,0.0,Willemstad,False,0.0
5547877,film director,3,1,1,1.0,actor,False,0.0
5549107,Raghava Lawrence,0,1,1,0.0,Trevor Griffiths,False,0.0
5575512,Sigurd,2,1,1,0.0,Sin,False,0.0
557793,Indianapolis,2,1,1,0.0,Montgomery,False,0.0
5580295,Hossein Amini,2,1,1,0.0,Robert Zemeckis,False,0.0
5580296,Hossein Amini,3,1,1,1.0,Hossein Amini,False,0.0
5592430,Georgetown,4,1,1,0.0,Kingstown,False,0.0
5623381,Quito,2,1,1,0.0,Managua,False,0.0
5623941,third-person shooter,0,1,1,0.0,Nobuo Uematsu,False,0.0
562847,Paris,4,1,1,0.0,City of Brussels,False,1.0
5630092,Sam Walton,3,1,1,0.0,Charlie Chaplin,False,0.0
5631334,Woody Allen,4,1,1,0.0,Errol Flynn,False,0.0
564720,white,0,1,1,0.0,red,False,0.0
5660051,Bogotá,2,1,1,0.0,Managua,False,0.0
56722,Freetown,1,1,1,0.0,Stockholm County,False,0.0
5679365,Carl Sagan,3,1,1,0.0,Stephen King,False,0.0
5698612,Themis,0,1,1,1.0,Themis,False,0.0
5703523,Jack Kerouac,3,1,1,0.0,Cormac McCarthy,False,0.0
5718052,Wes Craven,4,1,1,0.0,Brian Grazer,False,0.0
5729702,Herodotos,2,1,1,0.0,William Blake,False,0.0
5731264,Adam Sandler,0,1,1,0.0,Buster Keaton,False,0.0
5756025,"Abraham Quintanilla,",4,1,1,0.0,Jerry Bruckheimer,False,0.0
5770014,Michael Tolkin,2,1,1,0.0,alternative rock,False,0.0
5773987,Chris Meledandri,2,1,1,0.0,Johnny Depp,False,0.0
5776395,Port of Spain,4,1,1,0.0,Cockburn Town,False,0.0
5788391,Marrakesh,4,1,1,0.0,Luoyang,False,0.0
5795369,Kingstown,2,1,1,0.0,Basse-Terre,False,0.0
5806895,Concord,3,1,1,0.0,Hamilton,False,0.0
5815001,Barack Obama Sr.,2,1,1,0.0,Ann Dunham,False,0.0
5815002,Ann Dunham,1,1,1,0.0,Barack Obama Sr.,False,0.0
5815032,Castries,2,1,1,0.0,Basse-Terre,False,0.0
5817172,Ilaiyaraaja,1,1,1,0.0,Yuvan Shankar Raja,False,0.0
5817498,Free Software Foundation,1,1,1,1.0,Free Software Foundation,False,0.0
581753,Austin,2,1,1,0.0,Montgomery,False,0.0
58303,Mogadishu,1,1,1,0.0,Apia,False,0.0
5844314,Basseterre,1,1,1,0.0,Kingstown,False,0.0
5846736,Zita of Bourbon-Parma,2,1,1,0.0,Catherine II of Russia,False,0.0
5852562,Paul Johann Anselm Ritter von Feuerbach,2,1,1,0.0,Johann Ambrosius Bach,False,0.0
5864218,Kingston,2,1,1,0.0,Georgetown,False,0.0
5895914,Montevideo,2,1,1,0.0,Managua,False,0.0
5895957,Leeuwarden,4,1,1,0.0,The Hague,False,0.0
5902785,instrumental rock,2,1,1,0.0,actor,False,0.0
5904820,Boston,3,1,1,0.0,Taunton,False,0.0
5925,Banjul,2,1,1,0.0,Basse-Terre,False,0.0
5932260,Guatemala City,0,1,1,0.0,Managua,False,1.0
593981,London,0,1,1,1.0,London,False,0.0
596053,Ceres,1,1,1,0.0,Cronus,False,0.0
5978636,Hartford,0,1,1,0.0,Boston,False,0.0
598694,Raleigh,4,1,1,0.0,Montgomery,False,0.0
6,Suffolk County,1,1,1,1.0,Suffolk County,False,0.0
600223,Columbia,1,1,1,0.0,Bloemfontein,False,0.0
601478,Jacob,3,1,1,0.0,Joseph,False,0.0
6015165,Honolulu,4,1,1,0.0,Santiago,False,0.0
6026411,Tegucigalpa,1,1,1,0.0,San Salvador,False,0.0
6029385,John Hughes,3,1,1,1.0,John Hughes,False,0.0
6029389,John Hughes,1,1,1,1.0,John Hughes,False,0.0
6033282,Roseau,3,1,1,0.0,Santo Domingo,False,0.0
6049645,Santo Domingo,0,1,1,0.0,Colombo,False,0.0
607684,David Kendall,0,1,1,0.0,Michael Tolkin,False,0.0
607797,Lou Reed,3,1,1,0.0,Stephen Sondheim,False,0.0
607803,Manila,0,1,1,0.0,Colombo,False,0.0
6083018,Cairo,0,1,1,0.0,Nicosia,False,0.0
6083055,Port-au-Prince,1,1,1,0.0,Kingstown,False,0.0
6098623,San Salvador,0,1,1,0.0,Santiago,False,0.0
6117457,Tehran,2,1,1,0.0,Rabat,False,0.0
6118320,psychological horror,2,1,1,0.0,platform game,False,0.0
6133150,Baghdad,1,1,1,0.0,Kuwait,False,0.0
6145054,Juneau,1,1,1,0.0,Stockholm County,False,0.0
6152248,Marta Kauffman,2,1,1,1.0,Marta Kauffman,False,0.0
6152249,Marta Kauffman,4,1,1,1.0,Marta Kauffman,False,0.0
6153126,Armenian Catholic Church,1,1,1,0.0,Islam,False,0.0
6165746,Elena Glinskaya,2,1,1,0.0,Catherine II of Russia,False,0.0
6184067,Jerusalem,0,1,1,1.0,Jerusalem,False,1.0
619060,Nevil Shute,2,1,1,0.0,Irwin Allen,False,0.0
6216050,Panama City,1,1,1,0.0,Managua,False,1.0
6217738,Rebecca Miller,0,1,1,0.0,Christopher Nolan,False,0.0
